g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
None-gene-65970,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,426,-0.533,-0.4761,0.1393,0,0,0.1734,0.007,0.1654,0.0101,0.3779,-0.3059,-0.2952,-0.9358613221372614,-1.0122481530686782,-0.2574621152514244,None-gene-65970-0,None-gene-65970-0,Contarinia nasturtii,265458,37.0,1.50e-28,114,Contarinia nasturtii,265458,,,Contarinia nasturtii,265458,0,Eumetazoa,6072,65970,66395,None-gene-95246,None-gene-26768,mRNA
None-gene-75035,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,1499,-0.1609,-0.1912,0.3133,0,0,0.1545,0.0133,0.18,0.0039,0.4156,0.7805,0.8009,-0.6466443628485443,-1.1513353754940219,-0.18309291739758257,None-gene-75035-0,None-gene-75035-0,Bradysia odoriphaga,1564500,74.3,1.07e-180,526,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,75035,76533,None-gene-23099,None-gene-50221,mRNA
None-gene-85347,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,1405,-0.1935,-0.2162,0.4886,0,0,0.2557,0.0,0.1897,0.0023,0.4228,0.9871,1.0093,-0.26891829169636333,-1.3033801156391842,-0.07309249976323288,None-gene-85347-0,None-gene-85347-0,Bradysia odoriphaga,1564500,68.6,2.84e-172,498,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,85347,86751,None-gene-15350,None-gene-98984,mRNA
None-gene-88912,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,1102,-0.2986,-0.2966,0.5446,0,0,0.1913,0.0021,0.1483,0.0176,0.402,0.3879,0.4048,-0.7153994997397356,-1.1279462390761763,0.01277350975527092,None-gene-88912-0,None-gene-88912-0,Bradysia odoriphaga,1564500,64.4,6.54e-17,90.9,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,88912,90013,None-gene-25674,None-gene-15350,mRNA
None-gene-95246,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,9361,2.5656,1.8962,0.795,0,0,0.2137,0.0006,0.4671,0.0,0.3814,-0.2069,-0.1952,2.71951419902917,-2.619245579215676,-0.33191723461966194,None-gene-95246-0,None-gene-95246-0,Bradysia odoriphaga,1564500,38.9,3.07e-94,334,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,95246,104606,None-gene-36868,None-gene-65970,mRNA
None-gene-98984,contig_635,16,116552,0.0003,1962.9375,2883.5203,0.7884,0.0,0.358,0.1303,876,-0.3769,-0.3566,0.7135,1,0,0.0695,0.355,0.3167,0.0,0.4258,1.0743,1.0973,-0.7935854662854873,-2.227328186354615,1.6522732305143801,None-gene-98984-0,None-gene-98984-0,,,,,,,,,,,,0,Unassigned,,98984,99859,None-gene-85347,None-gene-14127,mRNA
None-gene-54,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,255,-0.6438,-0.5215,0.9997,1,0,0.145,0.0247,0.1609,0.0126,0.4235,1.5562,1.0313,-0.9831726204689306,-1.5816574337602316,2.187726844767139,None-gene-54-0,None-gene-54-0,Bradysia odoriphaga,1564500,97.6,1.43e-43,160,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,54,308,None-gene-132946,None-gene-11430,mRNA
None-gene-2347,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,2365,0.036,0.0387,0.9868,0,0,0.3535,0.0,0.3744,0.0,0.4156,1.3126,0.8019,1.1470798202403472,-1.3796177196059165,0.5353546721978959,None-gene-2347-0,None-gene-2347-0,Bradysia odoriphaga,1564500,33.1,3.50e-35,152,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,2347,4711,None-gene-61554,,mRNA
None-gene-11430,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,183,-0.667,-0.5406,0.9359,0,0,0.0523,0.4261,0.0521,0.4281,0.4262,1.6396,1.1098,-1.5614639851733834,-0.26344529359627084,0.7273524413483775,None-gene-11430-0,None-gene-11430-0,Folsomia candida,158441,58.2,1.04e-13,75.1,Folsomia candida,158441,,,Folsomia candida,158441,0,Eumetazoa,6072,11430,11612,None-gene-54,None-gene-225948,mRNA
None-gene-51310,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,1714,-0.1738,-0.1341,0.7123,0,0,0.2475,0.0001,0.2889,0.0,0.4078,1.0708,0.5742,0.3004463654004416,-1.0164292895532074,0.393318201576261,None-gene-51310-0,None-gene-51310-0,,,,,,,,,,,,0,Unassigned,,51310,53023,None-gene-269358,None-gene-320937,mRNA
None-gene-61554,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,1652,-0.1937,-0.1506,0.6548,0,0,0.297,0.0,0.3105,0.0,0.4025,0.9078,0.4207,0.5281502280747149,-1.1006734927289614,0.3346914108982265,None-gene-61554-0,None-gene-61554-0,Paramuricea clavata,317549,43.8,1.04e-80,280,cellular organisms,131567,Eumetazoa,6072,Eumetazoa,6072,1,Eumetazoa,6072,61554,63205,None-gene-320937,None-gene-2347,mRNA
None-gene-69733,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,1391,-0.2778,-0.2199,0.609,0,0,0.2558,0.0,0.2785,0.0,0.4213,1.4867,0.9658,0.20477253884485394,-0.9663937610749471,0.32805107959823143,None-gene-69733-0,None-gene-69733-0,Amyelois transitella,680683,37.7,1.99e-53,203,Panarthropoda,88770,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,69733,71123,None-gene-219833,None-gene-132946,mRNA
None-gene-98016,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,7378,1.6508,1.3697,0.4504,0,0,0.2997,0.0,0.3424,0.0,0.3455,-0.8547,-1.2391,2.172485791697318,-1.7753983913452744,-0.18118442953659875,None-gene-98016-0,None-gene-98016-0,Bradysia odoriphaga,1564500,100,4.02e-39,155,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,98016,105393,None-gene-225948,None-gene-139261,mRNA
None-gene-132946,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,1421,-0.2682,-0.2119,0.2545,0,0,0.2024,0.0011,0.1765,0.0046,0.3688,-0.1359,-0.5622,-0.3262878752614012,-0.7172477104393067,0.06160932976876097,None-gene-132946-0,None-gene-132946-0,Paramacrobiotus metropolitanus,2943436,39.6,5.88e-08,68.2,Panarthropoda,88770,Pancrustacea,197562,Pancrustacea,197562,1,Eumetazoa,6072,132946,134366,None-gene-69733,None-gene-54,mRNA
None-gene-139261,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,516,-0.5597,-0.4522,0.2191,0,0,-0.0414,0.5156,-0.0128,0.8413,0.4477,2.3021,1.7337,-2.0566093084756742,-0.015676496201428546,0.17026935290623618,None-gene-139261-0,None-gene-139261-0,Folsomia candida,158441,54.1,2.45e-56,201,Hexapoda,6960,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,139261,139776,None-gene-98016,None-gene-274086,mRNA
None-gene-219833,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,297,-0.6302,-0.5103,0.2344,0,0,0.2133,0.0007,0.1983,0.0017,0.4444,2.2023,1.6397,-0.5209431144385576,-0.6352699729610015,0.11177496473091275,None-gene-219833-0,None-gene-219833-0,Homalodisca vitripennis,197043,41.5,7.22e-07,55.1,Neoptera,33340,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,219833,220129,,None-gene-69733,mRNA
None-gene-225948,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,801,-0.4679,-0.3765,0.2715,0,0,0.0005,0.9935,0.0803,0.2002,0.4157,1.3153,0.8044,-1.5278466907976636,-0.24343927463296997,0.18198832559842085,None-gene-225948-0,None-gene-225948-0,Contarinia nasturtii,265458,28.4,1.79e-19,99.4,Cecidomyiini,71814,,,Cecidomyiini,71814,0,Eumetazoa,6072,225948,226748,None-gene-11430,None-gene-98016,mRNA
None-gene-269358,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,718,-0.4946,-0.3986,0.5144,0,0,0.0279,0.6564,0.1288,0.0395,0.4178,1.38,0.8654,-1.2825685234034099,-0.3637876168459486,0.371116420947383,None-gene-269358-0,None-gene-269358-0,,,,,,,,,,,,0,Unassigned,,269358,270075,None-gene-336331,None-gene-51310,mRNA
None-gene-274086,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,820,-0.4618,-0.3715,0.5415,0,0,0.2092,0.0008,0.1993,0.0013,0.4159,1.3191,0.808,-0.37449900607056974,-0.7190592520830575,0.3241531495689646,None-gene-274086-0,None-gene-274086-0,Plutella xylostella,51655,52.8,1.62e-27,122,cellular organisms,131567,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,274086,274905,None-gene-139261,None-gene-336331,mRNA
None-gene-320937,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,2314,0.0195,0.0252,0.8126,0,0,0.2114,0.0007,0.1587,0.011,0.3963,0.7145,0.2386,-0.0803617091202327,-0.8555327897818135,0.4451800745875791,None-gene-320937-0,None-gene-320937-0,Bradysia odoriphaga,1564500,53.8,1.62e-206,605,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,320937,323250,None-gene-51310,None-gene-61554,mRNA
None-gene-336331,contig_623,15,356671,0.001,2253.4,3104.2297,0.8779,0.0,0.3467,-0.852,11976,3.132,2.5905,0.9531,1,0,0.3637,0.0,0.4047,0.0,0.3479,-0.7788,-1.1676,3.7416220379779155,-3.537694656958927,1.3563930025965216,None-gene-336331-0,None-gene-336331-0,Bradysia odoriphaga,1564500,98.9,2.83e-44,173,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,336331,348306,None-gene-274086,None-gene-269358,mRNA
None-gene-7080,contig_655,2,17183,0.0001,2225.0,466.0,0.4644,0.0,0.3627,0.5447,2691,1.0,0.1253,0.176,1,0,0.2929,0.0,0.3923,0.0,0.3894,0.8085,0.0397,0.3868600167796035,-4.636864404065948,0.43893805875096586,None-gene-7080-0,None-gene-7080-0,Bradysia odoriphaga,1564500,31.8,6.26e-108,370,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,7080,9770,,None-gene-14849,mRNA
None-gene-14849,contig_655,2,17183,0.0001,2225.0,466.0,0.4644,0.0,0.3627,0.5447,1759,-1.0,-0.1222,0.933,1,0,0.2326,0.0002,0.341,0.0,0.3843,-1.2369,-0.1097,-0.9608534230570948,-4.083766572198764,1.3896985145258403,None-gene-14849-0,None-gene-14849-0,Bradysia odoriphaga,1564500,51.4,3.40e-23,117,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,14849,16607,None-gene-7080,,mRNA
None-gene-98,contig_654,3,42236,0.0001,243.0,170.147,0.7014,0.0,0.345,-0.9986,108,-0.7934,-0.5605,0.9954,1,0,0.0743,0.2887,0.1928,0.0055,0.4259,1.5516,1.101,-2.519378918211782,-3.781629749336076,-0.6644875087648724,None-gene-98-0,None-gene-98-0,Epulopiscium sp. Nele67-Bin004,1764962,72.2,5.88e-08,57.4,cellular organisms,131567,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,98,205,,None-gene-844,mRNA
None-gene-844,contig_654,3,42236,0.0001,243.0,170.147,0.7014,0.0,0.345,-0.9986,138,-0.6171,-0.5526,0.9601,0,0,0.1038,0.1845,0.0257,0.7428,0.3768,-1.8153,-0.3278,-2.7426693869642906,-2.5882300743620914,-2.179575168123078,None-gene-844-0,None-gene-844-0,Melitaea cinxia,113334,62.5,4.09e-09,61.2,Melitaeini,171578,,,Melitaeini,171578,0,Eumetazoa,6072,844,981,None-gene-98,None-gene-7459,mRNA
None-gene-7459,contig_654,3,42236,0.0001,243.0,170.147,0.7014,0.0,0.345,-0.9986,483,1.4105,-0.461,0.6468,1,0,0.15,0.0178,0.1066,0.0931,0.4058,0.1717,0.5154,-1.5137923482971032,-4.212572132675763,-1.328237789201808,None-gene-7459-0,None-gene-7459-0,Bradysia odoriphaga,1564500,77.6,7.21e-66,208,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,7459,7941,None-gene-844,,mRNA
None-gene-17123,contig_663,1,19758,0.0001,1906.0,,0.0826,0.1879,0.4659,9.5043,1906,,-0.0831,0.9261,1,1,0.1209,0.0533,0.9239,0.0,0.4507,,1.8212,1.0153067127768238,-5.257996925549971,2.4474353132855122,None-gene-17123-0,None-gene-17123-0,,,,,,,,,,,,0,Unassigned,,17123,19028,,,mRNA
None-gene-4511,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,1745,0.4352,-0.1259,0.8577,1,0,0.1103,0.0781,0.2857,0.0,0.4,0.4691,0.3468,-0.935193858462866,-3.7597952045822938,0.36051295266122224,None-gene-4511-0,None-gene-4511-0,Bradysia odoriphaga,1564500,81.3,1.17e-12,83.6,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,4511,6255,,None-gene-23952,mRNA
None-gene-23952,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,735,-0.6291,-0.394,0.2445,0,0,0.062,0.3232,0.1671,0.0074,0.468,2.541,2.3258,-1.9980119500444184,-2.1692327414892065,-1.3737033940569732,None-gene-23952-0,None-gene-23952-0,Pseudolycoriella hygida,35572,91.4,2.03e-156,452,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,23952,24686,None-gene-4511,None-gene-38926,mRNA
None-gene-31103,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,3241,2.0116,0.2713,0.0832,0,0,0.25,0.0001,0.3337,0.0,0.3558,-0.8785,-0.9404,0.6968988741691854,-3.3206552756314354,-2.013728929492263,None-gene-31103-0,None-gene-31103-0,Bradysia odoriphaga,1564500,94.5,4.06e-267,775,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,31103,34343,None-gene-38898,None-gene-40007,mRNA
None-gene-38898,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,369,-1.0148,-0.4912,0.2385,0,0,0.0203,0.7468,-0.0113,0.8574,0.4228,1.1624,1.009,-2.938426510493686,-1.7547282901043788,-1.3027482178159828,None-gene-38898-0,None-gene-38898-0,Bradysia odoriphaga,1564500,76.4,1.70e-53,173,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,38898,39266,None-gene-41784,None-gene-31103,mRNA
None-gene-38926,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,264,-1.1254,-0.5191,0.2361,0,0,0.0579,0.3629,0.0112,0.8605,0.4129,0.8613,0.7214,-2.794425187425872,-1.808003035896398,-1.2981271122505436,None-gene-38926-0,None-gene-38926-0,,,,,,,,,,,,0,Unassigned,,38926,39189,None-gene-23952,None-gene-41784,mRNA
None-gene-40007,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,1390,0.0611,-0.2201,0.3057,0,0,0.0803,0.2005,0.0948,0.1303,0.3986,0.4253,0.3049,-1.7700773637682732,-2.270446873405893,-1.4514474868494782,None-gene-40007-0,None-gene-40007-0,Contarinia nasturtii,265458,30.1,1.11e-28,127,Cecidomyiini,71814,,,Cecidomyiini,71814,0,Eumetazoa,6072,40007,41396,None-gene-31103,,mRNA
None-gene-41784,contig_648,7,63409,0.0002,1332.0,948.9935,0.6516,0.0,0.3546,-0.1634,1580,0.2613,-0.1697,0.3677,1,0,0.0718,0.2592,0.254,0.0001,0.362,-0.6875,-0.758,-1.3006827465719202,-3.572368132872386,0.014738650813400334,None-gene-41784-0,None-gene-41784-0,,,,,,,,,,,,0,Unassigned,,41784,43363,None-gene-38926,None-gene-38898,mRNA
None-gene-12031,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,483,-0.7415,-0.461,0.8056,1,0,0.0261,0.6867,-0.0029,0.9645,0.3665,-2.0939,-0.629,-2.1866716647396864,-1.6956560808985426,1.9050964055445516,None-gene-12031-0,None-gene-12031-0,Bradysia odoriphaga,1564500,87.6,1.30e-94,286,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,12031,12513,None-gene-88759,None-gene-65272,mRNA
None-gene-13375,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,207,-0.8561,-0.5342,0.7839,0,0,0.1112,0.1048,0.1193,0.0816,0.4589,2.2591,2.0613,-1.448420050163364,-0.9236578789208625,0.4383504930930075,None-gene-13375-0,None-gene-13375-0,Diuraphis noxia,143948,45.2,1.64e-14,77.8,Opisthokonta,33154,Sciaridae,7184,Sciaridae,7184,1,Eumetazoa,6072,13375,13581,None-gene-99838,,mRNA
None-gene-59134,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,1757,-0.2126,-0.1227,0.0445,0,0,0.0798,0.2029,0.2147,0.0005,0.4069,-0.1883,0.5488,-0.8130160255812328,-1.1580429466221687,-0.25320591110086677,None-gene-59134-0,None-gene-59134-0,Ignelater luminosus,2038154,34.8,5.31e-55,211,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,59134,60890,,None-gene-88759,mRNA
None-gene-65272,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,225,-0.8487,-0.5295,0.0583,0,0,0.3236,0.0,0.3186,0.0,0.4178,0.3217,0.8639,-0.07899830819468276,-1.4278480914169325,-0.2073741091638826,None-gene-65272-0,None-gene-65272-0,Sitodiplosis mosellana,263140,44.9,7.72e-11,67.4,Sitodiplosis mosellana,263140,,,Sitodiplosis mosellana,263140,0,Eumetazoa,6072,65272,65496,None-gene-12031,None-gene-99838,mRNA
None-gene-88759,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,6571,1.7859,1.1555,0.5404,0,0,0.381,0.0,0.3461,0.0,0.4293,0.8645,1.1994,2.2159724230581515,-2.429189021705893,-0.33223358068216585,None-gene-88759-0,None-gene-88759-0,Bradysia odoriphaga,1564500,38.0,6.41e-269,850,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,88759,95329,None-gene-59134,None-gene-12031,mRNA
None-gene-99838,contig_641,6,123771,0.0004,2269.1667,2408.7179,0.7766,0.0,0.3464,-0.8716,4372,0.873,0.5716,0.6839,1,0,0.3061,0.0,0.2822,0.0,0.3872,-1.1159,-0.0245,0.9380152072208581,-2.9831737236522966,1.419107040138452,None-gene-99838-0,None-gene-99838-0,Pseudolycoriella hygida,35572,90.6,1.55e-36,156,Pseudolycoriella hygida,35572,,,Pseudolycoriella hygida,35572,0,Eumetazoa,6072,99838,104209,None-gene-65272,None-gene-13375,mRNA
None-gene-2910,contig_668,4,37588,0.0001,2201.0,1350.2913,0.7077,0.0,0.3464,-0.8707,4508,1.7085,0.6077,0.8452,1,0,0.2894,0.0,0.3899,0.0,0.3248,-0.9617,-1.8422,1.3459512928443294,-3.9078672123141702,0.9903157584254809,None-gene-2910-0,None-gene-2910-0,Aedes albopictus,7160,53.2,2.45e-15,86.3,Nematocera,7148,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,2910,7417,None-gene-33611,,mRNA
None-gene-25373,contig_668,4,37588,0.0001,2201.0,1350.2913,0.7077,0.0,0.3464,-0.8707,1685,-0.3821,-0.1418,0.4396,0,0,0.1098,0.0796,0.2698,0.0,0.4065,1.0005,0.5367,-0.8684225386883334,-1.8632681684910402,-0.35003118165659447,None-gene-25373-0,None-gene-25373-0,Bradysia odoriphaga,1564500,52.3,4.27e-91,297,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,25373,27057,None-gene-31964,None-gene-33611,mRNA
None-gene-31964,contig_668,4,37588,0.0001,2201.0,1350.2913,0.7077,0.0,0.3464,-0.8707,1530,-0.4969,-0.183,0.7821,0,0,0.2328,0.0002,0.3046,0.0,0.3961,0.7497,0.2327,-0.3661001416815991,-2.0763460012983286,-0.10101847769085603,None-gene-31964-0,None-gene-31964-0,Bradysia odoriphaga,1564500,98.6,3.82e-41,158,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,31964,33493,,None-gene-25373,mRNA
None-gene-33611,contig_668,4,37588,0.0001,2201.0,1350.2913,0.7077,0.0,0.3464,-0.8707,1081,-0.8295,-0.3022,0.8458,1,0,0.2648,0.0,0.3052,0.0,0.4228,1.3899,1.0088,-0.5772185131158843,-3.0579641188585405,1.440184426028689,None-gene-33611-0,None-gene-33611-0,Bradysia odoriphaga,1564500,50.2,7.05e-62,211,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,33611,34691,None-gene-25373,None-gene-2910,mRNA
None-gene-4540,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,1227,1.0537,-0.2634,0.7549,1,0,0.0744,0.2358,0.1651,0.0081,0.4108,0.5244,0.6597,-1.5818133795310687,-4.202946640523046,-0.5704740934611385,None-gene-4540-0,None-gene-4540-0,Helicoverpa armigera,29058,41.8,6.62e-95,306,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,4540,5766,None-gene-6798,,mRNA
None-gene-4708,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,174,-0.8138,-0.543,0.7458,0,0,-0.0896,0.2059,-0.0785,0.2678,0.431,2.0124,1.2496,-3.791797482104161,-2.1601194805933663,-1.6589298144041362,None-gene-4708-0,None-gene-4708-0,,,,,,,,,,,,0,Unassigned,,4708,4881,,None-gene-34300,mRNA
None-gene-5113,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,654,0.0375,-0.4156,0.724,0,0,0.0909,0.1468,0.146,0.0194,0.3884,-1.1178,0.0087,-1.9830985235312542,-2.9269836681267076,-1.8759198174020228,None-gene-5113-0,None-gene-5113-0,Helicoverpa armigera,29058,60.6,2.00e-87,279,Endopterygota,33392,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,5113,5766,None-gene-15946,None-gene-6798,mRNA
None-gene-5228,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,150,-0.8564,-0.5494,0.7178,0,0,0.0867,0.2236,0.0996,0.1616,0.42,1.2026,0.9286,-2.6099509045562366,-2.638700169844807,-1.731261067075718,None-gene-5228-0,None-gene-5228-0,Plutella xylostella,51655,55.3,9.46e-07,53.1,Plutella xylostella,51655,,,Plutella xylostella,51655,0,Eumetazoa,6072,5228,5377,None-gene-34300,None-gene-15946,mRNA
None-gene-6798,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,204,-0.7606,-0.535,0.633,0,0,0.0607,0.3919,0.0666,0.3476,0.3873,-1.2003,-0.024,-2.763722464409512,-2.5717400846254446,-1.8064187487426204,None-gene-6798-0,None-gene-6798-0,Plutella xylostella,51655,51.5,7.95e-12,70.1,Panarthropoda,88770,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,6798,7001,None-gene-5113,None-gene-4540,mRNA
None-gene-15946,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,318,-0.5584,-0.5048,0.139,0,0,0.2017,0.0033,0.3403,0.0,0.434,2.2272,1.3348,-1.3011925966049422,-3.158522378017746,-2.2738733408159066,None-gene-15946-0,None-gene-15946-0,Rhagoletis zephyria,28612,37.4,8.77e-14,75.5,Endopterygota,33392,Nematocera,7148,Nematocera,7148,1,Eumetazoa,6072,15946,16263,None-gene-5228,None-gene-5113,mRNA
None-gene-34300,contig_656,7,37042,0.0001,632.8571,563.8405,0.5948,0.0,0.3566,0.0133,1703,1.898,-0.137,0.9438,1,0,0.0801,0.2013,0.237,0.0001,0.3964,-0.5322,0.2408,-0.8829132783786007,-4.535932723624542,-0.5621549970912154,None-gene-34300-0,None-gene-34300-0,Diaphorina citri,121845,46.5,5.02e-149,465,Arthropoda,6656,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,34300,36002,None-gene-4708,None-gene-5228,mRNA
None-gene-40942,contig_670,4,57594,0.0002,2128.75,2268.7337,0.7564,0.0,0.3517,-0.4182,84,-0.9013,-0.5669,0.4246,1,0,-0.0783,0.339,-0.0491,0.5492,0.5238,7.077,3.9485,-2.9409398792669093,-1.5674684858125851,1.497847128808168,None-gene-40942-0,None-gene-40942-0,Homalodisca vitripennis,197043,100,6.58e-08,55.1,Neoptera,33340,Endopterygota,33392,Endopterygota,33392,1,Eumetazoa,6072,40942,41025,None-gene-52779,None-gene-42438,mRNA
None-gene-42438,contig_670,4,57594,0.0002,2128.75,2268.7337,0.7564,0.0,0.3517,-0.4182,5956,1.687,0.9922,0.6805,0,0,0.1635,0.0088,0.2719,0.0,0.3763,-0.4822,-0.3439,0.9927644588865722,-2.1640178102134646,-0.2950601537497333,None-gene-42438-0,None-gene-42438-0,Bradysia odoriphaga,1564500,42.8,4.68e-99,338,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,42438,48393,None-gene-40942,None-gene-54563,mRNA
None-gene-52779,contig_670,4,57594,0.0002,2128.75,2268.7337,0.7564,0.0,0.3517,-0.4182,1530,-0.2639,-0.183,0.8859,0,0,0.2003,0.0013,0.2772,0.0,0.3948,0.4661,0.1946,-0.2722091754352209,-1.6294194636908592,0.21247425309754447,None-gene-52779-0,None-gene-52779-0,Bradysia odoriphaga,1564500,54.5,4.59e-107,329,Bradysia odoriphaga,1564500,,,Bradysia,35571,1,Eumetazoa,6072,52779,54308,,None-gene-40942,mRNA
None-gene-54563,contig_670,4,57594,0.0002,2128.75,2268.7337,0.7564,0.0,0.3517,-0.4182,945,-0.5218,-0.3383,0.9275,1,0,0.2723,0.0,0.2654,0.0,0.418,1.6556,0.8701,-0.36490845748733736,-2.6532565230490777,1.7113256703724913,None-gene-54563-0,None-gene-54563-0,Bradysia odoriphaga,1564500,54.7,1.25e-89,280,Sciaridae,7184,Bradysia,35571,Bradysia,35571,1,Eumetazoa,6072,54563,55507,None-gene-42438,,mRNA
