g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o,PC_1,PC_2,PC_3,diamond_header,fasta_header,best_hit,best_hitID,bh_pident,bh_evalue,bh_bitscore,lca,lcaID,refined_lca,refined_lcaID,taxon_assignment,taxon_assignmentID,is_target,plot_label,plot_labelID,start,end,upstream_gene,downstream_gene,gene_biotype
GBPCPCFC_00156,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,318,-0.9741,-0.778,0.846,0,0,0.2727,0.0001,0.1903,0.0065,0.6478,0.3493,2.3506,1.7967389878537754,-0.16691416551018776,1.1742523670830465,GBPCPCFC_00156-0,GBPCPCFC_00156-0,,,,,,,,,,,,0,Unassigned,,11874,12191,GBPCPCFC_00155,GBPCPCFC_00157,mRNA
GBPCPCFC_00157,gnl|Prokka|GBPCPCFC_5,11,13208,0.0058,1051.6364,753.1205,0.5029,0.0,0.6379,2.4403,519,-0.7072,-0.5037,0.9627,1,0,0.1226,0.0736,0.2851,0.0,0.6667,0.9238,2.519,2.9399217831409463,0.10120824198695495,5.923000219897604,GBPCPCFC_00157-0,GBPCPCFC_00157-0,Ricinus communis,3988,34.9,2.09e-17,90.1,Ricinus communis,3988,,,Ricinus communis,3988,0,Pentapetalae,1437201,12444,12962,GBPCPCFC_00156,,mRNA
GBPCPCFC_00580,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,747,0.0127,-0.1925,0.9937,1,0,0.3245,0.0,0.4978,0.0,0.6814,0.8805,2.6504,4.553813393174775,2.134572475009689,5.038991139011844,GBPCPCFC_00580-0,GBPCPCFC_00580-0,Bordetella pertussis STO1-CHOC-0018,1331278,44.3,5.22e-31,132,Bordetella pertussis,520,,,Bordetella pertussis,520,0,Betaproteobacteria,28216,34,780,,GBPCPCFC_00581,mRNA
GBPCPCFC_00581,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,381,-0.7915,-0.692,0.8517,0,0,0.1151,0.0915,0.4135,0.0,0.7139,2.5336,2.9406,3.725166520796224,0.03021545700731084,0.3425314247708805,GBPCPCFC_00581-0,GBPCPCFC_00581-0,Tanacetum cinerariifolium,118510,50.0,1.29e-16,86.7,Tanacetum cinerariifolium,118510,,,Tanacetum cinerariifolium,118510,0,Pentapetalae,1437201,777,1157,GBPCPCFC_00580,GBPCPCFC_00582,mRNA
GBPCPCFC_00582,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,672,-0.1521,-0.2949,0.7778,0,0,0.4085,0.0,0.4737,0.0,0.6577,-0.322,2.4393,3.4534087196597096,1.9789026387407271,0.08727488559172396,GBPCPCFC_00582-0,GBPCPCFC_00582-0,Pseudomonas koreensis,198620,81.4,3.40e-97,291,Pseudomonas koreensis,198620,,,Pseudomonas koreensis,198620,0,Gammaproteobacteria,1236,1164,1835,GBPCPCFC_00581,GBPCPCFC_00583,mRNA
GBPCPCFC_00583,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,594,-0.3235,-0.4013,0.6515,0,0,0.1663,0.0097,0.4588,0.0,0.6481,-0.8095,2.3537,3.618841927710869,0.7921164086974195,-0.15229727988347674,GBPCPCFC_00583-0,GBPCPCFC_00583-0,Ketogulonicigenium vulgare WSH-001,759362,38.6,1.41e-25,108,Ketogulonicigenium vulgare WSH-001,759362,,,Ketogulonicigenium vulgare WSH-001,759362,0,Alphaproteobacteria,28211,1825,2418,GBPCPCFC_00582,GBPCPCFC_00584,mRNA
GBPCPCFC_00584,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,582,-0.3499,-0.4177,0.5153,0,0,0.1151,0.0788,0.3617,0.0,0.6564,-0.3922,2.427,3.5817389564829334,0.23268843282612012,-0.4899402344098276,GBPCPCFC_00584-0,GBPCPCFC_00584-0,Rhizopus delemar,936053,77.6,1.04e-83,256,Rhizopus delemar,936053,,,Rhizopus delemar,936053,0,Rhizopus,4842,2538,3119,GBPCPCFC_00583,GBPCPCFC_00585,mRNA
GBPCPCFC_00585,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,2175,3.1503,1.7566,0.3947,0,0,0.1658,0.0078,0.5728,0.0,0.6639,-0.0083,2.4944,3.2579335869234582,4.035154519761783,-1.0004343480130737,GBPCPCFC_00585-0,GBPCPCFC_00585-0,Pseudomonas amygdali pv. tabaci,322,35.5,1.10e-69,248,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,3169,5343,GBPCPCFC_00584,GBPCPCFC_00586,mRNA
GBPCPCFC_00586,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,702,-0.0862,-0.2539,0.1232,0,0,0.2004,0.0021,0.4255,0.0,0.6781,0.7112,2.6207,3.4407342885228496,1.0438020369462662,-1.409666056052722,GBPCPCFC_00586-0,GBPCPCFC_00586-0,Rhizopus arrhizus,64495,59.6,1.18e-15,82.4,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,5179,5880,GBPCPCFC_00585,GBPCPCFC_00587,mRNA
GBPCPCFC_00587,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,423,-0.6992,-0.6347,0.2081,0,0,0.0392,0.5514,0.2327,0.0003,0.6241,-2.0314,2.1392,3.545018691379181,-0.7920461175700456,-1.20178478341916,GBPCPCFC_00587-0,GBPCPCFC_00587-0,Klebsiella pneumoniae,573,36.4,6.29e-08,61.6,Klebsiella pneumoniae,573,,,Klebsiella pneumoniae,573,0,Gammaproteobacteria,1236,5902,6324,GBPCPCFC_00586,GBPCPCFC_00588,mRNA
GBPCPCFC_00588,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,762,0.0456,-0.172,0.4068,0,0,0.2937,0.0,0.53,0.0,0.6522,-0.602,2.3901,3.469836652708221,1.880184868442358,-0.7455504478265591,GBPCPCFC_00588-0,GBPCPCFC_00588-0,Tanacetum cinerariifolium,118510,57.7,1.08e-60,218,Tanacetum cinerariifolium,118510,,,Tanacetum cinerariifolium,118510,0,Pentapetalae,1437201,6603,7364,GBPCPCFC_00587,GBPCPCFC_00589,mRNA
GBPCPCFC_00589,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,294,-0.9827,-0.8108,0.4853,0,0,0.0571,0.4005,0.2025,0.0026,0.6361,-1.4243,2.2458,3.603949886491987,-1.0692551404937367,-0.5518142387826742,GBPCPCFC_00589-0,GBPCPCFC_00589-0,,,,,,,,,,,,0,Unassigned,,7482,7775,GBPCPCFC_00588,GBPCPCFC_00590,mRNA
GBPCPCFC_00590,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,1077,0.7378,0.2579,0.6934,0,0,0.2948,0.0,0.4206,0.0,0.6862,1.1231,2.693,3.3999197035441,2.058119157578734,-0.18235998270132553,GBPCPCFC_00590-0,GBPCPCFC_00590-0,Rhizopus arrhizus,64495,91.7,5.46e-118,350,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,7788,8864,GBPCPCFC_00589,GBPCPCFC_00591,mRNA
GBPCPCFC_00591,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,555,-0.4092,-0.4546,0.8122,0,0,0.2488,0.0001,0.2859,0.0,0.6306,-1.7,2.1973,3.51100387091244,0.4610532192301937,0.14966031372420704,GBPCPCFC_00591-0,GBPCPCFC_00591-0,Rhizopus arrhizus,64495,88.4,1.13e-104,311,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,8932,9486,GBPCPCFC_00590,GBPCPCFC_00592,mRNA
GBPCPCFC_00592,gnl|Prokka|GBPCPCFC_10,13,10469,0.0046,741.2308,455.1238,0.5478,0.0,0.6628,2.6747,672,-0.1521,-0.2949,0.9996,1,0,0.2781,0.0,0.3682,0.0,0.6726,0.4345,2.5721,4.5407330775609545,1.3622955666581702,5.028627083521052,GBPCPCFC_00592-0,GBPCPCFC_00592-0,Rhizopus microsporus,58291,88.3,1.53e-116,351,Rhizopus microsporus,58291,,,Rhizopus microsporus,58291,0,Rhizopus,4842,9796,10467,GBPCPCFC_00591,,mRNA
GBPCPCFC_00788,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,882,0.1207,-0.0082,0.9878,1,0,0.1474,0.0223,0.3807,0.0,0.6939,0.5264,2.7618,4.521496557053019,1.2113210912979289,5.182442071676472,GBPCPCFC_00788-0,GBPCPCFC_00788-0,Stenotrophomonas maltophilia,40324,99.0,9.33e-190,534,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,113,994,,GBPCPCFC_00789,mRNA
GBPCPCFC_00789,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1488,1.5339,0.8189,0.9054,0,0,0.1623,0.0116,0.4621,0.0,0.6983,0.6813,2.8009,3.393972717453086,2.3879362469073695,0.45508487144915466,GBPCPCFC_00789-0,GBPCPCFC_00789-0,Rhizopus arrhizus,64495,70.4,2.96e-31,129,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,872,2359,GBPCPCFC_00788,GBPCPCFC_00790,mRNA
GBPCPCFC_00790,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1326,1.1561,0.5978,0.728,0,0,0.2588,0.0001,0.4126,0.0,0.6757,-0.1167,2.5997,3.2975830156508787,2.3259586488635238,0.0429869897249044,GBPCPCFC_00790-0,GBPCPCFC_00790-0,Rhizopus arrhizus,64495,89.2,1.49e-104,318,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,2504,3829,GBPCPCFC_00789,GBPCPCFC_00791,mRNA
GBPCPCFC_00791,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,888,0.1347,-0.0,0.5745,0,0,0.2111,0.001,0.488,0.0,0.6881,0.3205,2.7099,3.4436178699871793,1.5799019999720743,-0.18962226818579137,GBPCPCFC_00791-0,GBPCPCFC_00791-0,Stenotrophomonas maltophilia,40324,99.7,1.87e-210,585,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,3917,4804,GBPCPCFC_00790,GBPCPCFC_00792,mRNA
GBPCPCFC_00792,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,609,-0.516,-0.3808,0.4692,0,0,0.0727,0.2746,0.229,0.0005,0.6814,0.0861,2.6509,3.4585815597446494,-0.3965860102398755,-0.4456065340390154,GBPCPCFC_00792-0,GBPCPCFC_00792-0,,,,,,,,,,,,0,Unassigned,,4886,5494,GBPCPCFC_00791,GBPCPCFC_00793,mRNA
GBPCPCFC_00793,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,417,-0.9637,-0.6429,0.3958,0,0,0.0733,0.2632,0.1661,0.0107,0.6283,-1.7959,2.1765,3.455987934413971,-0.9633522105129777,-0.5997232352583649,GBPCPCFC_00793-0,GBPCPCFC_00793-0,,,,,,,,,,,,0,Unassigned,,5561,5977,GBPCPCFC_00792,GBPCPCFC_00794,mRNA
GBPCPCFC_00794,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,840,0.0227,-0.0656,0.3467,0,0,0.2793,0.0,0.4463,0.0,0.6702,-0.3107,2.5509,3.334863849044031,1.6431905822263784,-0.7327922118511818,GBPCPCFC_00794-0,GBPCPCFC_00794-0,Xanthomonas citri pv. citri,611301,48.3,8.92e-26,115,Xanthomonas citri pv. citri,611301,,,Xanthomonas citri pv. citri,611301,0,Gammaproteobacteria,1236,6013,6852,GBPCPCFC_00793,GBPCPCFC_00795,mRNA
GBPCPCFC_00795,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,2016,2.7653,1.5396,0.2615,0,0,0.3467,0.0,0.511,0.0,0.6999,0.7397,2.8156,3.0211803315997066,4.341283696085189,-1.1500962856019,GBPCPCFC_00795-0,GBPCPCFC_00795-0,Rhizopus arrhizus,64495,77.6,5.38e-71,240,Fungi,4751,,,Fungi,4751,0,Fungi,4751,6797,8812,GBPCPCFC_00794,GBPCPCFC_00796,mRNA
GBPCPCFC_00796,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,543,-0.6699,-0.4709,0.0447,0,0,0.1354,0.0416,0.3502,0.0,0.7017,0.8019,2.8313,3.400605305310068,0.18104672007208805,-1.3801077974684095,GBPCPCFC_00796-0,GBPCPCFC_00796-0,Rhizopus arrhizus,64495,84.7,6.39e-62,206,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,8793,9335,GBPCPCFC_00795,GBPCPCFC_00797,mRNA
GBPCPCFC_00797,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,594,-0.551,-0.4013,0.0745,0,0,0.092,0.1917,0.333,0.0,0.7273,1.7089,3.0599,3.4184457923244316,0.03562701301407254,-1.3198932435504849,GBPCPCFC_00797-0,GBPCPCFC_00797-0,Rhizopus arrhizus,64495,100,9.63e-17,87.4,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,9298,9891,GBPCPCFC_00796,GBPCPCFC_00798,mRNA
GBPCPCFC_00798,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,696,-0.3131,-0.2621,0.1541,0,0,0.2138,0.0008,0.3479,0.0,0.6379,-1.4547,2.2625,3.3273398800579828,0.7765472782975271,-1.172403580391221,GBPCPCFC_00798-0,GBPCPCFC_00798-0,,,,,,,,,,,,0,Unassigned,,9928,10623,GBPCPCFC_00797,GBPCPCFC_00799,mRNA
GBPCPCFC_00799,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,918,0.2046,0.0409,0.2765,0,0,0.2176,0.0007,0.4012,0.0,0.6743,-0.1672,2.587,3.3248114161405966,1.3822097851439246,-0.9153978625020249,GBPCPCFC_00799-0,GBPCPCFC_00799-0,Rhizopus arrhizus,64495,74.8,3.39e-62,204,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,10833,11750,GBPCPCFC_00798,GBPCPCFC_00800,mRNA
GBPCPCFC_00800,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1278,1.0442,0.5323,0.399,0,0,0.1849,0.004,0.4429,0.0,0.6839,0.1724,2.6726,3.3110540462016886,2.053549542653731,-0.6830084536735413,GBPCPCFC_00800-0,GBPCPCFC_00800-0,Stenotrophomonas maltophilia,40324,100,1.29e-304,837,Bacteria,2,,,Bacteria,2,0,Bacteria,2,11600,12877,GBPCPCFC_00799,GBPCPCFC_00801,mRNA
GBPCPCFC_00801,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,1158,0.7643,0.3685,0.5204,0,0,0.146,0.0231,0.2307,0.0003,0.6926,0.4802,2.7502,3.2852048870179167,0.9331804431326034,-0.4480067984138349,GBPCPCFC_00801-0,GBPCPCFC_00801-0,,,,,,,,,,,,0,Unassigned,,12837,13994,GBPCPCFC_00800,GBPCPCFC_00802,mRNA
GBPCPCFC_00802,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,300,-1.2366,-0.8026,0.5673,0,0,0.2376,0.0007,0.2624,0.0002,0.68,0.035,2.638,3.4458439562538046,-0.18013823819225555,-0.17545728822308118,GBPCPCFC_00802-0,GBPCPCFC_00802-0,,,,,,,,,,,,0,Unassigned,,14127,14426,GBPCPCFC_00801,GBPCPCFC_00803,mRNA
GBPCPCFC_00803,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,411,-0.9777,-0.6511,0.6201,0,0,0.0383,0.5796,0.2122,0.0019,0.6715,-0.2649,2.5624,3.554202982724796,-0.97469916332964,-0.058225610396971716,GBPCPCFC_00803-0,GBPCPCFC_00803-0,,,,,,,,,,,,0,Unassigned,,14502,14912,GBPCPCFC_00802,GBPCPCFC_00804,mRNA
GBPCPCFC_00804,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,621,-0.488,-0.3645,0.695,0,0,0.0543,0.407,0.3586,0.0,0.6667,-0.4372,2.519,3.5831932495589345,-0.018654375855189503,0.12260561569021142,GBPCPCFC_00804-0,GBPCPCFC_00804-0,Luteimonas sp. BDR2-5,2878685,54.9,3.46e-23,100,Luteimonas sp. BDR2-5,2878685,,,Luteimonas sp. BDR2-5,2878685,0,Gammaproteobacteria,1236,14981,15601,GBPCPCFC_00803,GBPCPCFC_00805,mRNA
GBPCPCFC_00805,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,828,-0.0052,-0.0819,0.803,0,0,0.1956,0.0022,0.2851,0.0,0.6667,-0.4372,2.519,3.4131856614567697,0.6940527847739095,0.27990551005514014,GBPCPCFC_00805-0,GBPCPCFC_00805-0,Stenotrophomonas sp. CC22-02,1378087,93.3,1.38e-175,495,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,15768,16595,GBPCPCFC_00804,GBPCPCFC_00806,mRNA
GBPCPCFC_00806,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,303,-1.2296,-0.7985,0.9165,0,0,0.0913,0.1856,0.2347,0.0006,0.6337,-1.6058,2.2244,3.6135957974739945,-0.8964588739647473,0.6458078915407284,GBPCPCFC_00806-0,GBPCPCFC_00806-0,,,,,,,,,,,,0,Unassigned,,17338,17640,GBPCPCFC_00805,GBPCPCFC_00807,mRNA
GBPCPCFC_00807,gnl|Prokka|GBPCPCFC_17,20,18408,0.0081,830.25,428.7984,0.516,0.0,0.6737,2.7768,489,-0.7958,-0.5446,0.9849,1,0,0.1659,0.0089,0.1626,0.0103,0.5644,-4.0579,1.6064,4.4882785201290005,-0.19298618508590076,5.172174735385413,GBPCPCFC_00807-0,GBPCPCFC_00807-0,,,,,,,,,,,,0,Unassigned,,17781,18269,GBPCPCFC_00806,,mRNA
GBPCPCFC_00539,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,531,-0.8063,-0.4873,0.9925,1,0,0.0489,0.4928,0.1235,0.0822,0.6855,1.0052,2.6871,4.775422491837574,-0.7893752953627846,5.062936485519189,GBPCPCFC_00539-0,GBPCPCFC_00539-0,Stenotrophomonas maltophilia,40324,97.8,2.34e-49,165,Bacteria,2,,,Bacteria,2,0,Bacteria,2,78,608,,GBPCPCFC_00540,mRNA
GBPCPCFC_00540,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,708,-0.2953,-0.2457,0.9095,0,0,0.1846,0.0062,0.366,0.0,0.6864,1.0395,2.6955,3.7376470569515914,0.6902388463562531,0.447912616985179,GBPCPCFC_00540-0,GBPCPCFC_00540-0,Rhizopus arrhizus,64495,76.0,5.99e-36,137,Rhizopus arrhizus,64495,,,Rhizopus arrhizus,64495,0,Rhizopus,4842,928,1635,GBPCPCFC_00539,GBPCPCFC_00541,mRNA
GBPCPCFC_00541,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,381,-1.2394,-0.692,0.8148,0,0,0.1056,0.1175,0.3193,0.0,0.6483,-0.3501,2.355,3.8376823175947474,-0.49259711358923464,0.3042228070223759,GBPCPCFC_00541-0,GBPCPCFC_00541-0,,,,,,,,,,,,0,Unassigned,,1898,2278,GBPCPCFC_00540,GBPCPCFC_00542,mRNA
GBPCPCFC_00542,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1548,2.1297,0.9008,0.7095,0,0,0.273,0.0,0.5329,0.0,0.6731,0.5545,2.5766,3.4978072619249474,3.441840836349396,-0.1691449098050686,GBPCPCFC_00542-0,GBPCPCFC_00542-0,Abscondita terminalis,2069292,48.5,1.35e-98,338,Abscondita terminalis,2069292,,,Abscondita terminalis,2069292,0,Eumetazoa,6072,2977,4524,GBPCPCFC_00541,GBPCPCFC_00543,mRNA
GBPCPCFC_00543,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,561,-0.7197,-0.4464,0.5018,0,0,0.1131,0.0753,0.3082,0.0,0.6488,-0.3302,2.3599,3.71435234918077,-0.09568094094932071,-0.46613195130063334,GBPCPCFC_00543-0,GBPCPCFC_00543-0,Stenotrophomonas indicatrix,2045451,43.8,4.25e-25,108,Stenotrophomonas indicatrix,2045451,,,Stenotrophomonas indicatrix,2045451,0,Gammaproteobacteria,1236,5105,5665,GBPCPCFC_00542,GBPCPCFC_00544,mRNA
GBPCPCFC_00544,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,714,-0.278,-0.2375,0.4132,0,0,0.1405,0.0292,0.3271,0.0,0.6625,0.1661,2.4815,3.6453847499245366,0.4160123467046679,-0.7050414733141651,GBPCPCFC_00544-0,GBPCPCFC_00544-0,,,,,,,,,,,,0,Unassigned,,6012,6725,GBPCPCFC_00543,GBPCPCFC_00545,mRNA
GBPCPCFC_00545,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,984,0.5015,0.131,0.3445,0,0,0.1316,0.0383,0.4324,0.0,0.6687,0.3932,2.5371,3.6218166691408533,1.3233942135697547,-0.8885617081457824,GBPCPCFC_00545-0,GBPCPCFC_00545-0,Rhizopus microsporus,58291,75.6,6.18e-91,280,Rhizopus microsporus,58291,,,Rhizopus microsporus,58291,0,Rhizopus,4842,6716,7699,GBPCPCFC_00544,GBPCPCFC_00546,mRNA
GBPCPCFC_00546,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1203,1.1337,0.4299,0.2326,0,0,0.152,0.0149,0.2761,0.0,0.5777,-2.9209,1.7251,3.4463158996038663,1.3473956486568361,-1.2581613488734387,GBPCPCFC_00546-0,GBPCPCFC_00546-0,Stenotrophomonas maltophilia,40324,61.5,3.68e-177,509,Stenotrophomonas,40323,,,Stenotrophomonas,40323,0,Gammaproteobacteria,1236,7862,9064,GBPCPCFC_00545,GBPCPCFC_00547,mRNA
GBPCPCFC_00547,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,348,-1.3346,-0.7371,0.0844,0,0,0.2388,0.0004,0.2771,0.0,0.6552,-0.0995,2.4164,3.5720348198085174,-0.11368911112363296,-1.4121455075529503,GBPCPCFC_00547-0,GBPCPCFC_00547-0,,,,,,,,,,,,0,Unassigned,,9380,9727,GBPCPCFC_00546,GBPCPCFC_00548,mRNA
GBPCPCFC_00548,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1026,0.6227,0.1883,0.0554,0,0,0.1563,0.0167,0.3188,0.0,0.6696,0.4257,2.5451,3.473734286824405,1.1426690440473954,-1.6106151818149665,GBPCPCFC_00548-0,GBPCPCFC_00548-0,,,,,,,,,,,,0,Unassigned,,9788,10813,GBPCPCFC_00547,GBPCPCFC_00549,mRNA
GBPCPCFC_00549,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,669,-0.4079,-0.299,0.1407,0,0,0.0686,0.2947,0.1814,0.0053,0.6771,0.7004,2.6124,3.579186660477382,-0.4623864928700476,-1.3625851136443037,GBPCPCFC_00549-0,GBPCPCFC_00549-0,Stenotrophomonas maltophilia,40324,60.2,2.66e-24,103,Stenotrophomonas maltophilia,40324,,,Stenotrophomonas maltophilia,40324,0,Gammaproteobacteria,1236,11018,11686,GBPCPCFC_00548,GBPCPCFC_00550,mRNA
GBPCPCFC_00550,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1395,1.688,0.692,0.2772,0,0,0.2132,0.0006,0.4634,0.0,0.6401,-0.647,2.2822,3.4561724307635777,2.6525838754354316,-1.1447423903357772,GBPCPCFC_00550-0,GBPCPCFC_00550-0,,,,,,,,,,,,0,Unassigned,,11691,13085,GBPCPCFC_00549,GBPCPCFC_00551,mRNA
GBPCPCFC_00551,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,615,-0.5638,-0.3727,0.3341,0,0,0.1172,0.0653,0.1723,0.0065,0.6146,-1.5763,2.0546,3.5925161199533147,-0.4191970417519592,-0.9152501791986121,GBPCPCFC_00551-0,GBPCPCFC_00551-0,,,,,,,,,,,,0,Unassigned,,13054,13668,GBPCPCFC_00550,GBPCPCFC_00552,mRNA
GBPCPCFC_00552,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,1500,1.9911,0.8353,0.5287,0,0,0.2454,0.0002,0.3848,0.0,0.6713,0.4892,2.5606,3.4171690627817,2.726592022593619,-0.6229548838294404,GBPCPCFC_00552-0,GBPCPCFC_00552-0,Pseudomonas citronellolis,53408,47.8,5.77e-76,255,Pseudomonas citronellolis,53408,,,Pseudomonas citronellolis,53408,0,Gammaproteobacteria,1236,14162,15661,GBPCPCFC_00551,GBPCPCFC_00553,mRNA
GBPCPCFC_00553,gnl|Prokka|GBPCPCFC_7,20,20489,0.009,810.3,346.3875,0.5447,0.0,0.6555,2.6058,564,-0.7111,-0.4423,0.5864,0,0,0.1139,0.0862,0.2559,0.0001,0.6631,0.19,2.4873,3.703819778036891,-0.27000247542717737,-0.2904534705858999,GBPCPCFC_00553-0,GBPCPCFC_00553-0,Klebsiella pneumoniae,573,41.3,2.31e-24,110,cellular organisms,131567,Opisthokonta,33154,Opisthokonta,33154,1,Opisthokonta,33154,15689,16252,GBPCPCFC_00552,GBPCPCFC_00554,mRNA
