g_name,c_name,c_num_of_genes,c_len,c_pct_assemby_len,c_genelenm,c_genelensd,c_pearson_r,c_pearson_p,c_gc_cont,c_gcdev,g_len,g_lendev_c,g_lendev_o,g_abspos,g_terminal,g_single,g_pearson_r_o,g_pearson_p_o,g_pearson_r_c,g_pearson_p_c,g_gc_cont,g_gcdev_c,g_gcdev_o
GBPCPCFC_00671,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,1914,1.3289,1.4004,0.6835,0,0,0.2836,0.0,0.3211,0.0,0.3004,-1.1628,-0.7499
GBPCPCFC_00672,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,144,-0.7559,-1.0155,0.6942,0,0,0.0667,0.4004,0.181,0.0216,0.3056,-1.0119,-0.704
GBPCPCFC_00673,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,636,-0.1764,-0.344,0.7132,0,0,0.2265,0.0003,0.3145,0.0,0.3255,-0.4268,-0.5263
GBPCPCFC_00674,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,447,-0.399,-0.602,0.7363,0,0,0.0539,0.3906,0.136,0.0296,0.3378,-0.0645,-0.4162
GBPCPCFC_00675,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,1401,0.7247,0.7002,0.7826,0,0,0.0882,0.1593,0.1576,0.0116,0.3526,0.3702,-0.2841
GBPCPCFC_00676,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,483,-0.3566,-0.5528,0.8142,0,0,0.078,0.2207,0.1064,0.0946,0.354,0.4123,-0.2713
GBPCPCFC_00677,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,120,-0.7842,-1.0483,0.8243,0,0,-0.1282,0.1904,-0.1028,0.2942,0.2167,-3.623,-1.4974
GBPCPCFC_00678,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,342,-0.5227,-0.7453,0.8348,0,0,0.0668,0.3173,0.1722,0.0095,0.3304,-0.2818,-0.4822
GBPCPCFC_00679,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,186,-0.7064,-0.9582,0.8492,0,0,-0.1659,0.0343,-0.0989,0.2089,0.3495,0.2779,-0.3121
GBPCPCFC_00680,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,249,-0.6322,-0.8722,0.857,0,0,0.1424,0.0294,0.2377,0.0002,0.3976,1.6917,0.1174
GBPCPCFC_00681,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,186,-0.7064,-0.9582,0.8666,0,0,0.0443,0.5087,0.199,0.0027,0.4247,2.4889,0.3596
GBPCPCFC_00682,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,162,-0.7347,-0.991,0.8742,0,0,0.0451,0.5442,0.0334,0.6539,0.2901,-1.4652,-0.8418
GBPCPCFC_00683,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,315,-0.5545,-0.7821,0.8842,0,0,0.0877,0.1831,0.1437,0.0287,0.3238,-0.4757,-0.5411
GBPCPCFC_00684,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,171,-0.7241,-0.9787,0.8947,0,0,0.1261,0.0917,0.111,0.138,0.3275,-0.3677,-0.5083
GBPCPCFC_00685,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,117,-0.7877,-1.0524,0.9016,0,0,0.0236,0.7939,0.0247,0.7842,0.3248,-0.447,-0.5324
GBPCPCFC_00686,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,129,-0.7736,-1.036,0.9123,0,0,0.2108,0.0061,0.3005,0.0001,0.3798,1.1704,-0.041
GBPCPCFC_00687,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,519,-0.3142,-0.5037,0.9263,0,0,0.1965,0.0022,0.2837,0.0,0.3699,0.8795,-0.1294
GBPCPCFC_00688,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,771,-0.0174,-0.1597,0.9504,0,0,0.1447,0.0227,0.194,0.0021,0.2866,-1.5675,-0.8728
GBPCPCFC_00689,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,432,-0.4167,-0.6224,0.9618,0,0,0.0744,0.2694,0.1745,0.0092,0.3102,-0.8759,-0.6627
GBPCPCFC_00690,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,120,-0.7842,-1.0483,0.965,0,0,0.0823,0.3338,0.0039,0.9636,0.3417,0.0489,-0.3817
GBPCPCFC_00691,gnl|Prokka|GBPCPCFC_12,75,73539,0.0323,785.76,849.0091,0.778,0.0,0.3302,-0.4512,1095,0.3642,0.2825,0.9951,1,0,0.0889,0.1561,0.2237,0.0003,0.3699,0.8772,-0.1301
GBPCPCFC_00001,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,96,-0.9714,-1.081,0.995,1,0,0.029,0.7353,0.1379,0.1067,0.4167,2.8341,0.2877
GBPCPCFC_00002,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,369,-0.4722,-0.7084,0.9826,0,0,-0.0263,0.6979,0.0616,0.3621,0.3279,-0.0986,-0.5045
GBPCPCFC_00003,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,246,-0.6971,-0.8763,0.975,0,0,-0.0162,0.8126,-0.016,0.815,0.3455,0.4835,-0.3473
GBPCPCFC_00004,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,288,-0.6203,-0.819,0.9654,0,0,0.0505,0.4638,0.1687,0.0137,0.2882,-1.411,-0.859
GBPCPCFC_00005,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,96,-0.9714,-1.081,0.9602,0,0,0.0953,0.268,0.034,0.6932,0.3958,2.1457,0.1017
GBPCPCFC_00006,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,165,-0.8452,-0.9869,0.9587,0,0,0.086,0.2733,0.0757,0.335,0.3152,-0.5203,-0.6184
GBPCPCFC_00007,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,135,-0.9,-1.0278,0.9505,0,0,0.0096,0.9136,-0.0895,0.313,0.237,-3.1014,-1.3156
GBPCPCFC_00008,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,162,-0.8507,-0.991,0.9454,0,0,0.1871,0.0092,0.1737,0.0157,0.4259,3.14,0.3703
GBPCPCFC_00009,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,255,-0.6806,-0.864,0.9418,0,0,-0.0273,0.6897,0.0189,0.7825,0.3647,1.1172,-0.1761
GBPCPCFC_00010,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,288,-0.6203,-0.819,0.9345,0,0,0.0334,0.637,0.0844,0.2326,0.3333,0.0805,-0.4561
GBPCPCFC_00011,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1395,1.4037,0.692,0.9216,0,0,0.3073,0.0,0.3196,0.0,0.3477,0.5542,-0.3281
GBPCPCFC_00012,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,573,-0.0992,-0.43,0.8921,0,0,0.1206,0.0579,0.2217,0.0004,0.3682,1.2338,-0.1446
GBPCPCFC_00013,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,345,-0.5161,-0.7412,0.8795,0,0,0.1002,0.1214,0.1333,0.0391,0.3623,1.0383,-0.1974
GBPCPCFC_00014,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,276,-0.6422,-0.8354,0.872,0,0,0.1222,0.0744,0.1032,0.1324,0.3333,0.0805,-0.4561
GBPCPCFC_00015,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,105,-0.9549,-1.0688,0.8657,0,0,-0.1204,0.1396,-0.0576,0.4807,0.3238,-0.2342,-0.5411
GBPCPCFC_00016,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,171,-0.8342,-0.9787,0.8635,0,0,0.0828,0.2874,0.1195,0.1239,0.3275,-0.1127,-0.5083
GBPCPCFC_00017,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,255,-0.6806,-0.864,0.858,0,0,0.1819,0.0061,0.1947,0.0033,0.3804,1.6355,-0.0361
GBPCPCFC_00018,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,207,-0.7684,-0.9295,0.8527,0,0,-0.0819,0.264,-0.1644,0.0242,0.2995,-1.0369,-0.7579
GBPCPCFC_00019,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1572,1.7273,0.9336,0.847,0,0,0.222,0.0003,0.2239,0.0003,0.3448,0.4589,-0.3539
GBPCPCFC_00020,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,141,-0.8891,-1.0196,0.8101,0,0,0.296,0.0009,0.3903,0.0,0.2766,-1.7943,-0.9625
GBPCPCFC_00021,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,399,-0.4174,-0.6675,0.8069,0,0,0.0273,0.6682,0.0616,0.3333,0.3083,-0.7476,-0.6798
GBPCPCFC_00022,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,909,0.5151,0.0286,0.7978,0,0,0.1535,0.0154,0.2948,0.0,0.3333,0.0805,-0.4561
GBPCPCFC_00023,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,324,-0.5545,-0.7698,0.7741,0,0,0.0348,0.6146,0.0548,0.4274,0.3827,1.7123,-0.0153
GBPCPCFC_00024,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,558,-0.1266,-0.4505,0.7619,0,0,0.1528,0.0196,0.309,0.0,0.3065,-0.8077,-0.696
GBPCPCFC_00025,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,240,-0.7081,-0.8845,0.7482,0,0,0.1679,0.0189,0.1759,0.0139,0.2833,-1.5716,-0.9024
GBPCPCFC_00026,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,2118,2.7256,1.6788,0.7432,0,0,0.229,0.0002,0.2589,0.0,0.3536,0.7514,-0.2749
GBPCPCFC_00027,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,765,0.2518,-0.1679,0.6923,0,0,0.0547,0.3838,0.2107,0.0007,0.3634,1.074,-0.1878
GBPCPCFC_00028,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1293,1.2172,0.5527,0.6749,0,0,0.1883,0.0025,0.3504,0.0,0.3527,0.7194,-0.2835
GBPCPCFC_00029,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,354,-0.4996,-0.7289,0.6471,0,0,0.0275,0.6854,0.0994,0.1417,0.3644,1.1073,-0.1788
GBPCPCFC_00030,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1599,1.7767,0.9704,0.6382,0,0,0.1755,0.0049,0.2883,0.0,0.3821,1.6924,-0.0207
GBPCPCFC_00031,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,300,-0.5984,-0.8026,0.5936,0,0,0.0959,0.1713,0.0869,0.2152,0.34,0.3008,-0.3966
GBPCPCFC_00032,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1182,1.0143,0.4012,0.5851,0,0,0.2302,0.0002,0.1957,0.0017,0.3553,0.8073,-0.2598
GBPCPCFC_00033,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,537,-0.165,-0.4791,0.5594,0,0,0.1721,0.0125,0.1982,0.0039,0.3184,-0.4117,-0.5891
GBPCPCFC_00034,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,297,-0.6039,-0.8067,0.5245,0,0,0.2079,0.0079,0.2942,0.0001,0.2525,-2.5896,-1.1773
GBPCPCFC_00035,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,282,-0.6313,-0.8272,0.5109,0,0,-0.0658,0.3013,0.0321,0.6143,0.3688,1.2522,-0.1396
GBPCPCFC_00036,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,264,-0.6642,-0.8517,0.5052,0,0,0.066,0.2929,0.057,0.3636,0.4015,2.3334,0.1524
GBPCPCFC_00037,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,144,-0.8836,-1.0155,0.4946,0,0,0.0819,0.3093,0.1027,0.2022,0.3056,-0.8373,-0.704
GBPCPCFC_00038,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,558,-0.1266,-0.4505,0.4906,0,0,0.0452,0.4852,0.0052,0.9363,0.328,-0.0971,-0.5041
GBPCPCFC_00039,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,327,-0.549,-0.7657,0.4739,0,0,0.2707,0.0001,0.2772,0.0001,0.2997,-1.031,-0.7563
GBPCPCFC_00040,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,390,-0.4338,-0.6798,0.4672,0,0,0.0432,0.518,0.153,0.0214,0.341,0.3347,-0.3874
GBPCPCFC_00041,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,774,0.2683,-0.1556,0.4478,0,0,0.1365,0.0313,0.1569,0.0132,0.2713,-1.9686,-1.0096
GBPCPCFC_00042,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,321,-0.56,-0.7739,0.4316,0,0,-0.0057,0.9344,0.1032,0.1353,0.2399,-3.0076,-1.2902
GBPCPCFC_00043,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1095,0.8552,0.2825,0.424,0,0,0.0889,0.1561,0.2192,0.0004,0.3699,1.2876,-0.1301
GBPCPCFC_00044,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,177,-0.8233,-0.9705,0.3941,0,0,-0.0404,0.6084,-0.047,0.5515,0.3051,-0.8529,-0.7082
GBPCPCFC_00045,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,2409,3.2577,2.076,0.3873,0,0,0.0895,0.1533,0.2473,0.0001,0.3304,-0.0155,-0.482
GBPCPCFC_00046,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,729,0.186,-0.2171,0.3366,0,0,0.0846,0.1842,0.1036,0.1035,0.2538,-2.5484,-1.1662
GBPCPCFC_00047,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1095,0.8552,0.2825,0.3206,0,0,0.0889,0.1561,0.2192,0.0004,0.3699,1.2876,-0.1301
GBPCPCFC_00048,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,153,-0.8671,-1.0032,0.2962,0,0,-0.039,0.6224,-0.0877,0.2674,0.3007,-0.9993,-0.7478
GBPCPCFC_00049,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,378,-0.4558,-0.6961,0.2931,0,0,0.045,0.4955,0.1558,0.0176,0.3201,-0.3566,-0.5742
GBPCPCFC_00050,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,135,-0.9,-1.0278,0.2833,0,0,0.2313,0.0098,0.1689,0.0608,0.237,-3.1014,-1.3156
GBPCPCFC_00051,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,285,-0.6258,-0.8231,0.2803,0,0,0.0116,0.8762,0.0256,0.7313,0.2281,-3.3977,-1.3956
GBPCPCFC_00052,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,288,-0.6203,-0.819,0.2641,0,0,0.0426,0.5288,0.0386,0.5685,0.309,-0.7226,-0.673
GBPCPCFC_00053,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,396,-0.4228,-0.6716,0.2576,0,0,-0.0787,0.2234,-0.0787,0.2232,0.3434,0.4143,-0.3659
GBPCPCFC_00054,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,183,-0.8123,-0.9623,0.248,0,0,0.0678,0.3552,0.0447,0.5428,0.3661,1.1639,-0.1635
GBPCPCFC_00055,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,102,-0.9604,-1.0729,0.244,0,0,0.1686,0.0542,0.1949,0.0257,0.3235,-0.2434,-0.5436
GBPCPCFC_00056,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1449,1.5024,0.7657,0.2374,0,0,0.1061,0.0902,0.2194,0.0004,0.3361,0.1717,-0.4315
GBPCPCFC_00057,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,396,-0.4228,-0.6716,0.2057,0,0,0.1642,0.0148,0.1698,0.0116,0.3182,-0.4201,-0.5913
GBPCPCFC_00058,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,411,-0.3954,-0.6511,0.1982,0,0,0.0114,0.8627,0.0242,0.713,0.3114,-0.643,-0.6515
GBPCPCFC_00059,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1662,1.8919,1.0564,0.1863,0,0,0.2138,0.0006,0.2839,0.0,0.2948,-1.1919,-0.7998
GBPCPCFC_00060,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,285,-0.6258,-0.8231,0.1494,0,0,0.0887,0.1931,0.0645,0.3447,0.3368,0.1965,-0.4248
GBPCPCFC_00061,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,438,-0.3461,-0.6142,0.1429,0,0,0.0844,0.1925,0.0639,0.3243,0.3219,-0.2967,-0.558
GBPCPCFC_00062,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,858,0.4219,-0.041,0.1243,0,0,0.2198,0.0005,0.2495,0.0001,0.3322,0.042,-0.4665
GBPCPCFC_00063,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1122,0.9045,0.3193,0.1041,0,0,0.241,0.0001,0.2902,0.0,0.3182,-0.4201,-0.5913
GBPCPCFC_00064,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,642,0.0269,-0.3358,0.0806,0,0,0.0459,0.4906,0.1571,0.0176,0.3364,0.1835,-0.4283
GBPCPCFC_00065,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1278,1.1898,0.5323,0.0666,0,0,0.1818,0.0035,0.2414,0.0001,0.3607,0.9854,-0.2117
GBPCPCFC_00066,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,129,-0.911,-1.036,0.0346,0,0,-0.0405,0.5919,0.0241,0.7497,0.3333,0.0805,-0.4561
GBPCPCFC_00067,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1095,0.8552,0.2825,0.0305,0,0,0.1185,0.0583,0.1145,0.0673,0.3699,1.2876,-0.1301
GBPCPCFC_00068,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1194,1.0362,0.4176,0.0188,0,0,0.3298,0.0,0.3938,0.0,0.3467,0.5233,-0.3365
GBPCPCFC_00069,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1107,0.8771,0.2989,0.0426,0,0,0.1352,0.0333,0.1895,0.0027,0.3135,-0.5762,-0.6335
GBPCPCFC_00070,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,717,0.1641,-0.2334,0.0583,0,0,0.1852,0.0039,0.1816,0.0047,0.2999,-1.0255,-0.7548
GBPCPCFC_00071,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,294,-0.6093,-0.8108,0.0678,0,0,0.2466,0.0003,0.2679,0.0001,0.2619,-2.2797,-1.0936
GBPCPCFC_00072,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,648,0.0379,-0.3276,0.0812,0,0,0.1838,0.0037,0.1631,0.0101,0.3225,-0.2764,-0.5525
GBPCPCFC_00073,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,513,-0.2089,-0.5119,0.098,0,0,0.0222,0.7429,0.0463,0.4933,0.2943,-1.2077,-0.8041
GBPCPCFC_00074,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,525,-0.187,-0.4955,0.1095,0,0,0.1032,0.1163,0.2086,0.0014,0.3162,-0.4859,-0.6091
GBPCPCFC_00075,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,438,-0.3461,-0.6142,0.1325,0,0,0.0743,0.2516,0.1582,0.0141,0.3219,-0.2967,-0.558
GBPCPCFC_00076,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,174,-0.8287,-0.9746,0.1367,0,0,-0.1041,0.1766,-0.0076,0.9216,0.3046,-0.869,-0.7126
GBPCPCFC_00077,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,255,-0.6806,-0.864,0.1511,0,0,-0.0081,0.9055,0.0241,0.723,0.3216,-0.3082,-0.5611
GBPCPCFC_00078,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,216,-0.7519,-0.9173,0.1557,0,0,-0.024,0.758,0.0773,0.321,0.3056,-0.8373,-0.704
GBPCPCFC_00079,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,123,-0.922,-1.0442,0.1652,0,0,-0.0956,0.2176,0.0032,0.9676,0.3984,2.2296,0.1244
GBPCPCFC_00080,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,375,-0.4612,-0.7002,0.1746,0,0,0.0219,0.7436,0.0987,0.1391,0.2987,-1.065,-0.7655
GBPCPCFC_00081,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,759,0.2409,-0.1761,0.206,0,0,0.0908,0.1475,0.1478,0.018,0.3109,-0.6596,-0.656
GBPCPCFC_00082,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1095,0.8552,0.2825,0.2348,0,0,0.1087,0.0825,0.1177,0.06,0.3699,1.2876,-0.1301
GBPCPCFC_00083,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,1293,1.2172,0.5527,0.2664,0,0,0.181,0.0037,0.3456,0.0,0.355,0.7961,-0.2628
GBPCPCFC_00084,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,147,-0.8781,-1.0114,0.273,0,0,0.0375,0.6337,-0.0293,0.7092,0.2857,-1.493,-0.8811
GBPCPCFC_00085,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,363,-0.4832,-0.7166,0.2843,0,0,-0.0504,0.4874,0.0202,0.7806,0.2507,-2.6503,-1.1937
GBPCPCFC_00086,gnl|Prokka|GBPCPCFC_1,123,94577,0.0416,627.2683,546.937,0.738,0.0,0.3252,-0.4982,186,-0.8068,-0.9582,0.288,0,0,0.2192,0.007,0.1272,0.1209,0.2957,-1.163,-0.792
