locus_tag	ftype	length_bp	gene	EC_number	COG	product
LONINKCB_01989	CDS	300				hypothetical protein
LONINKCB_01990	CDS	189				hypothetical protein
LONINKCB_01991	CDS	219				hypothetical protein
LONINKCB_01992	CDS	306				hypothetical protein
LONINKCB_01993	CDS	435				hypothetical protein
LONINKCB_01994	CDS	300				hypothetical protein
LONINKCB_01995	CDS	267				hypothetical protein
LONINKCB_01996	CDS	180				hypothetical protein
LONINKCB_01997	CDS	648				hypothetical protein
LONINKCB_01998	CDS	189				hypothetical protein
LONINKCB_01999	CDS	231				hypothetical protein
LONINKCB_02000	CDS	267				hypothetical protein
LONINKCB_02001	CDS	186				hypothetical protein
LONINKCB_02002	CDS	198				hypothetical protein
LONINKCB_02003	CDS	351				hypothetical protein
LONINKCB_02004	CDS	513				hypothetical protein
LONINKCB_02005	CDS	279				hypothetical protein
LONINKCB_02006	CDS	204				hypothetical protein
LONINKCB_02007	CDS	246				hypothetical protein
LONINKCB_02008	CDS	204				hypothetical protein
LONINKCB_02009	CDS	381				hypothetical protein
LONINKCB_02010	CDS	189				hypothetical protein
LONINKCB_02011	CDS	180				hypothetical protein
LONINKCB_02012	CDS	201				hypothetical protein
LONINKCB_02013	CDS	201				hypothetical protein
LONINKCB_02014	CDS	180				hypothetical protein
LONINKCB_02015	CDS	234				hypothetical protein
LONINKCB_02016	CDS	180				hypothetical protein
LONINKCB_02017	CDS	201				hypothetical protein
LONINKCB_02018	CDS	234				hypothetical protein
LONINKCB_02019	CDS	234				hypothetical protein
LONINKCB_02020	CDS	201				hypothetical protein
LONINKCB_02021	CDS	180				hypothetical protein
LONINKCB_02022	CDS	201				hypothetical protein
LONINKCB_02023	CDS	180				hypothetical protein
LONINKCB_02024	CDS	201				hypothetical protein
LONINKCB_02025	CDS	180				hypothetical protein
LONINKCB_02026	CDS	201				hypothetical protein
LONINKCB_02027	CDS	180				hypothetical protein
LONINKCB_02028	CDS	234				hypothetical protein
LONINKCB_02029	CDS	180				hypothetical protein
LONINKCB_02030	CDS	234				hypothetical protein
LONINKCB_02031	CDS	201				hypothetical protein
LONINKCB_02032	CDS	234				hypothetical protein
LONINKCB_02033	CDS	234				hypothetical protein
LONINKCB_02034	CDS	201				hypothetical protein
LONINKCB_02035	CDS	180				hypothetical protein
LONINKCB_02036	CDS	276				hypothetical protein
LONINKCB_02037	CDS	201				hypothetical protein
LONINKCB_02038	CDS	180				hypothetical protein
LONINKCB_02039	CDS	201				hypothetical protein
LONINKCB_02040	CDS	234				hypothetical protein
LONINKCB_02041	CDS	456				hypothetical protein
LONINKCB_02042	CDS	180				hypothetical protein
LONINKCB_02043	CDS	180				hypothetical protein
LONINKCB_02044	CDS	318				hypothetical protein
LONINKCB_02045	CDS	138				hypothetical protein
LONINKCB_02046	CDS	201				hypothetical protein
LONINKCB_02047	CDS	180				hypothetical protein
LONINKCB_02048	CDS	138				hypothetical protein
LONINKCB_02049	CDS	201				hypothetical protein
LONINKCB_02050	CDS	249				hypothetical protein
LONINKCB_02051	CDS	180				hypothetical protein
LONINKCB_02052	CDS	180				hypothetical protein
LONINKCB_02053	CDS	231				hypothetical protein
LONINKCB_02054	CDS	318				hypothetical protein
LONINKCB_02055	CDS	201				hypothetical protein
LONINKCB_02056	CDS	339				hypothetical protein
LONINKCB_02057	CDS	201				hypothetical protein
LONINKCB_02058	CDS	180				hypothetical protein
LONINKCB_02059	CDS	510				hypothetical protein
LONINKCB_02060	CDS	555				hypothetical protein
LONINKCB_02061	CDS	375				hypothetical protein
LONINKCB_02062	CDS	201				hypothetical protein
LONINKCB_02063	CDS	180				hypothetical protein
LONINKCB_02064	CDS	180				hypothetical protein
LONINKCB_02065	CDS	138				hypothetical protein
LONINKCB_02066	CDS	261				hypothetical protein
LONINKCB_02067	CDS	201				hypothetical protein
LONINKCB_02068	CDS	249				hypothetical protein
LONINKCB_02069	CDS	180				hypothetical protein
LONINKCB_02070	CDS	180				hypothetical protein
LONINKCB_02071	CDS	180				hypothetical protein
LONINKCB_02072	CDS	201				hypothetical protein
LONINKCB_02073	CDS	201				hypothetical protein
LONINKCB_02074	CDS	180				hypothetical protein
LONINKCB_02075	CDS	201				hypothetical protein
LONINKCB_02076	CDS	180				hypothetical protein
LONINKCB_02077	CDS	132				hypothetical protein
LONINKCB_02078	CDS	240				hypothetical protein
LONINKCB_02079	CDS	663				hypothetical protein
LONINKCB_02080	CDS	138				hypothetical protein
LONINKCB_02081	CDS	147				hypothetical protein
LONINKCB_02082	CDS	318				hypothetical protein
LONINKCB_02083	CDS	180				hypothetical protein
LONINKCB_02084	CDS	180				hypothetical protein
LONINKCB_02085	CDS	180				hypothetical protein
LONINKCB_02086	CDS	276				hypothetical protein
LONINKCB_02087	CDS	180				hypothetical protein
LONINKCB_02088	CDS	201				hypothetical protein
LONINKCB_02089	CDS	180				hypothetical protein
LONINKCB_02090	CDS	180				hypothetical protein
LONINKCB_02091	CDS	180				hypothetical protein
LONINKCB_02092	CDS	180				hypothetical protein
LONINKCB_02093	CDS	201				hypothetical protein
LONINKCB_02094	CDS	201				hypothetical protein
LONINKCB_02095	CDS	201				hypothetical protein
LONINKCB_02096	CDS	201				hypothetical protein
LONINKCB_02097	CDS	180				hypothetical protein
LONINKCB_02098	CDS	234				hypothetical protein
LONINKCB_02099	CDS	201				hypothetical protein
LONINKCB_02100	CDS	180				hypothetical protein
LONINKCB_02101	CDS	180				hypothetical protein
LONINKCB_02102	CDS	180				hypothetical protein
LONINKCB_02103	CDS	201				hypothetical protein
LONINKCB_02104	CDS	180				hypothetical protein
LONINKCB_02105	CDS	201				hypothetical protein
LONINKCB_02106	CDS	201				hypothetical protein
LONINKCB_02107	CDS	180				hypothetical protein
LONINKCB_02108	CDS	456				hypothetical protein
LONINKCB_02109	CDS	414				hypothetical protein
LONINKCB_02110	CDS	555				hypothetical protein
LONINKCB_02111	CDS	375				hypothetical protein
LONINKCB_02112	CDS	201				hypothetical protein
LONINKCB_02113	CDS	180				hypothetical protein
LONINKCB_02114	CDS	201				hypothetical protein
LONINKCB_02115	CDS	180				hypothetical protein
LONINKCB_02116	CDS	201				hypothetical protein
LONINKCB_02117	CDS	201				hypothetical protein
LONINKCB_02118	CDS	180				hypothetical protein
LONINKCB_02119	CDS	201				hypothetical protein
LONINKCB_02120	CDS	180				hypothetical protein
LONINKCB_02121	CDS	180				hypothetical protein
LONINKCB_02122	CDS	180				hypothetical protein
LONINKCB_02123	CDS	201				hypothetical protein
LONINKCB_02124	CDS	201				hypothetical protein
LONINKCB_02125	CDS	180				hypothetical protein
LONINKCB_02126	CDS	201				hypothetical protein
LONINKCB_02127	CDS	180				hypothetical protein
LONINKCB_02128	CDS	240				hypothetical protein
LONINKCB_02129	CDS	387				hypothetical protein
LONINKCB_02130	CDS	318				hypothetical protein
LONINKCB_02131	CDS	138				hypothetical protein
LONINKCB_02132	CDS	147				hypothetical protein
LONINKCB_02133	CDS	318				hypothetical protein
LONINKCB_02134	CDS	180				hypothetical protein
LONINKCB_02135	CDS	180				hypothetical protein
LONINKCB_02136	CDS	180				hypothetical protein
LONINKCB_02137	CDS	276				hypothetical protein
LONINKCB_02138	CDS	201				hypothetical protein
LONINKCB_02139	CDS	180				hypothetical protein
LONINKCB_02140	CDS	201				hypothetical protein
LONINKCB_02141	CDS	180				hypothetical protein
LONINKCB_02142	CDS	201				hypothetical protein
LONINKCB_02143	CDS	201				hypothetical protein
LONINKCB_02144	CDS	180				hypothetical protein
LONINKCB_02145	CDS	318				hypothetical protein
LONINKCB_02146	CDS	180				hypothetical protein
LONINKCB_02147	CDS	372				hypothetical protein
LONINKCB_02148	CDS	459				hypothetical protein
LONINKCB_02149	CDS	375				hypothetical protein
LONINKCB_02150	CDS	201				hypothetical protein
LONINKCB_02151	CDS	180				hypothetical protein
LONINKCB_02152	CDS	201				hypothetical protein
LONINKCB_02153	CDS	180				hypothetical protein
LONINKCB_02154	CDS	201				hypothetical protein
LONINKCB_02155	CDS	201				hypothetical protein
LONINKCB_02156	CDS	180				hypothetical protein
LONINKCB_02157	CDS	234				hypothetical protein
LONINKCB_02158	CDS	201				hypothetical protein
LONINKCB_02159	CDS	180				hypothetical protein
LONINKCB_02160	CDS	234				hypothetical protein
LONINKCB_02161	CDS	318				hypothetical protein
LONINKCB_02162	CDS	279				hypothetical protein
LONINKCB_02163	CDS	231				hypothetical protein
LONINKCB_02164	CDS	291				hypothetical protein
LONINKCB_02165	CDS	183				hypothetical protein
LONINKCB_02166	CDS	180				hypothetical protein
LONINKCB_02167	CDS	195				hypothetical protein
LONINKCB_02168	CDS	234				hypothetical protein
LONINKCB_02169	CDS	195				hypothetical protein
LONINKCB_02170	CDS	210				hypothetical protein
LONINKCB_02171	CDS	210				hypothetical protein
LONINKCB_02172	CDS	201				hypothetical protein
LONINKCB_02173	CDS	180				hypothetical protein
LONINKCB_02174	CDS	201				hypothetical protein
LONINKCB_02175	CDS	180				hypothetical protein
LONINKCB_02176	CDS	138				hypothetical protein
LONINKCB_02177	CDS	201				hypothetical protein
LONINKCB_02178	CDS	261				hypothetical protein
LONINKCB_02179	CDS	201				hypothetical protein
LONINKCB_02180	CDS	243				hypothetical protein
LONINKCB_02181	CDS	180				hypothetical protein
LONINKCB_02182	CDS	180				hypothetical protein
LONINKCB_02183	CDS	201				hypothetical protein
LONINKCB_02184	CDS	180				hypothetical protein
LONINKCB_02185	CDS	201				hypothetical protein
LONINKCB_02186	CDS	180				hypothetical protein
LONINKCB_02187	CDS	138				hypothetical protein
LONINKCB_02188	CDS	201				hypothetical protein
LONINKCB_02189	CDS	180				hypothetical protein
LONINKCB_02190	CDS	138				hypothetical protein
LONINKCB_02191	CDS	201				hypothetical protein
LONINKCB_02192	CDS	249				hypothetical protein
LONINKCB_02193	CDS	180				hypothetical protein
LONINKCB_02194	CDS	180				hypothetical protein
LONINKCB_02195	CDS	318				hypothetical protein
LONINKCB_02196	CDS	234				hypothetical protein
LONINKCB_02197	CDS	180				hypothetical protein
LONINKCB_02198	CDS	510				hypothetical protein
LONINKCB_02199	CDS	201				hypothetical protein
LONINKCB_02200	CDS	180				hypothetical protein
LONINKCB_02201	CDS	201				hypothetical protein
LONINKCB_02202	CDS	180				hypothetical protein
LONINKCB_02203	CDS	201				hypothetical protein
LONINKCB_02204	CDS	201				hypothetical protein
LONINKCB_02205	CDS	180				hypothetical protein
LONINKCB_02206	CDS	234				hypothetical protein
LONINKCB_02207	CDS	201				hypothetical protein
LONINKCB_02208	CDS	180				hypothetical protein
LONINKCB_02209	CDS	201				hypothetical protein
LONINKCB_02210	CDS	234				hypothetical protein
LONINKCB_02211	CDS	201				hypothetical protein
LONINKCB_02212	CDS	180				hypothetical protein
LONINKCB_02213	CDS	279				hypothetical protein
LONINKCB_02214	CDS	180				hypothetical protein
LONINKCB_02215	CDS	234				hypothetical protein
LONINKCB_02216	CDS	147				hypothetical protein
LONINKCB_02217	CDS	276				hypothetical protein
LONINKCB_02218	CDS	180				hypothetical protein
LONINKCB_02219	CDS	201				hypothetical protein
LONINKCB_02220	CDS	180				hypothetical protein
LONINKCB_02221	CDS	279				hypothetical protein
LONINKCB_02222	CDS	180				hypothetical protein
LONINKCB_02223	CDS	180				hypothetical protein
LONINKCB_02224	CDS	180				hypothetical protein
LONINKCB_02225	CDS	201				hypothetical protein
LONINKCB_02226	CDS	201				hypothetical protein
LONINKCB_02227	CDS	339				hypothetical protein
LONINKCB_02228	CDS	180				hypothetical protein
LONINKCB_02229	CDS	138				hypothetical protein
LONINKCB_02230	CDS	201				hypothetical protein
LONINKCB_02231	CDS	180				hypothetical protein
LONINKCB_02232	CDS	138				hypothetical protein
LONINKCB_02233	CDS	180				hypothetical protein
LONINKCB_02234	CDS	201				hypothetical protein
LONINKCB_02235	CDS	180				hypothetical protein
LONINKCB_02236	CDS	348				hypothetical protein
LONINKCB_02237	CDS	180				hypothetical protein
LONINKCB_02238	CDS	234				hypothetical protein
LONINKCB_02239	CDS	201				hypothetical protein
LONINKCB_02240	CDS	261				hypothetical protein
LONINKCB_02241	CDS	189				hypothetical protein
LONINKCB_02242	CDS	249				hypothetical protein
LONINKCB_02243	CDS	180				hypothetical protein
LONINKCB_02244	CDS	180				hypothetical protein
LONINKCB_02245	CDS	201				hypothetical protein
LONINKCB_02246	CDS	477				hypothetical protein
LONINKCB_02247	CDS	180				hypothetical protein
LONINKCB_02248	CDS	138				hypothetical protein
LONINKCB_02249	CDS	318				hypothetical protein
LONINKCB_02250	CDS	138				hypothetical protein
LONINKCB_02251	CDS	249				hypothetical protein
LONINKCB_02252	CDS	201				hypothetical protein
LONINKCB_02253	CDS	180				hypothetical protein
LONINKCB_02254	CDS	201				hypothetical protein
LONINKCB_02255	CDS	456				hypothetical protein
LONINKCB_02256	CDS	231				hypothetical protein
LONINKCB_02257	CDS	201				hypothetical protein
LONINKCB_02258	CDS	180				hypothetical protein
LONINKCB_02259	CDS	138				hypothetical protein
LONINKCB_02260	CDS	201				hypothetical protein
LONINKCB_02261	CDS	234				hypothetical protein
LONINKCB_02262	CDS	459				hypothetical protein
LONINKCB_02263	CDS	225				hypothetical protein
LONINKCB_02264	CDS	321				hypothetical protein
LONINKCB_02265	CDS	201				hypothetical protein
LONINKCB_02266	CDS	180				hypothetical protein
LONINKCB_02267	CDS	138				hypothetical protein
LONINKCB_02268	CDS	162				hypothetical protein
LONINKCB_02269	CDS	180				hypothetical protein
LONINKCB_02270	CDS	732				hypothetical protein
LONINKCB_02271	CDS	318				hypothetical protein
LONINKCB_02272	CDS	318				hypothetical protein
LONINKCB_02273	CDS	318				hypothetical protein
LONINKCB_02274	CDS	375				hypothetical protein
LONINKCB_02275	CDS	375				hypothetical protein
LONINKCB_02276	CDS	138				hypothetical protein
LONINKCB_02277	CDS	180				hypothetical protein
LONINKCB_02278	CDS	324				hypothetical protein
LONINKCB_02279	CDS	183				hypothetical protein
LONINKCB_02280	CDS	633				hypothetical protein
LONINKCB_02281	CDS	180				hypothetical protein
LONINKCB_02282	CDS	288				hypothetical protein
LONINKCB_02283	CDS	183				hypothetical protein
LONINKCB_02284	CDS	183				hypothetical protein
LONINKCB_02285	CDS	291				hypothetical protein
LONINKCB_02286	CDS	213				hypothetical protein
LONINKCB_02287	CDS	252				hypothetical protein
LONINKCB_02288	CDS	261				hypothetical protein
LONINKCB_02289	CDS	351				hypothetical protein
LONINKCB_02290	CDS	180				hypothetical protein
LONINKCB_02291	CDS	267				hypothetical protein
LONINKCB_02292	CDS	189				hypothetical protein
LONINKCB_02293	CDS	318				hypothetical protein
LONINKCB_02294	CDS	318				hypothetical protein
LONINKCB_02295	CDS	234				hypothetical protein
LONINKCB_02296	CDS	201				hypothetical protein
LONINKCB_02297	CDS	189				hypothetical protein
LONINKCB_02298	CDS	363				hypothetical protein
LONINKCB_02299	CDS	210				hypothetical protein
LONINKCB_02300	CDS	213				hypothetical protein
LONINKCB_02301	CDS	237				hypothetical protein
LONINKCB_02302	CDS	423				hypothetical protein
LONINKCB_02303	CDS	189				hypothetical protein
LONINKCB_02304	CDS	234				hypothetical protein
LONINKCB_02305	CDS	255				hypothetical protein
LONINKCB_02306	CDS	207				hypothetical protein
LONINKCB_02307	CDS	531				hypothetical protein
LONINKCB_02308	CDS	174				hypothetical protein
LONINKCB_02309	CDS	336				hypothetical protein
LONINKCB_02310	CDS	312				hypothetical protein
LONINKCB_02311	CDS	186				hypothetical protein
LONINKCB_02312	CDS	237				hypothetical protein
LONINKCB_02313	CDS	330				hypothetical protein
LONINKCB_02314	CDS	192				hypothetical protein
LONINKCB_02315	CDS	228				hypothetical protein
LONINKCB_02316	CDS	345				hypothetical protein
LONINKCB_02317	CDS	180				hypothetical protein
LONINKCB_02318	CDS	195				hypothetical protein
LONINKCB_02319	CDS	195				hypothetical protein
LONINKCB_02320	CDS	234				hypothetical protein
LONINKCB_02321	CDS	390				hypothetical protein
LONINKCB_02322	CDS	216				hypothetical protein
LONINKCB_02323	CDS	186				hypothetical protein
LONINKCB_02324	CDS	285				hypothetical protein
LONINKCB_02325	CDS	189				hypothetical protein
LONINKCB_02326	CDS	153				hypothetical protein
LONINKCB_02327	CDS	306				hypothetical protein
LONINKCB_02328	CDS	198				hypothetical protein
LONINKCB_02329	CDS	234				hypothetical protein
LONINKCB_02330	CDS	321				hypothetical protein
LONINKCB_02331	CDS	255				hypothetical protein
LONINKCB_02332	CDS	234				hypothetical protein
LONINKCB_02333	CDS	216				hypothetical protein
LONINKCB_02334	CDS	351				hypothetical protein
LONINKCB_02335	CDS	507				hypothetical protein
LONINKCB_02336	CDS	408				hypothetical protein
LONINKCB_02337	CDS	231				hypothetical protein
LONINKCB_02338	CDS	285				hypothetical protein
LONINKCB_02339	CDS	228				hypothetical protein
LONINKCB_02340	CDS	306				hypothetical protein
LONINKCB_02341	CDS	189				hypothetical protein
LONINKCB_02342	CDS	267				hypothetical protein
LONINKCB_02343	CDS	663				hypothetical protein
LONINKCB_02344	CDS	327				hypothetical protein
LONINKCB_02345	CDS	192				hypothetical protein
LONINKCB_02346	CDS	627				hypothetical protein
LONINKCB_02347	CDS	306				hypothetical protein
LONINKCB_02348	CDS	183				hypothetical protein
LONINKCB_02349	CDS	225				hypothetical protein
LONINKCB_02350	CDS	198				hypothetical protein
LONINKCB_02351	CDS	210				hypothetical protein
LONINKCB_02352	CDS	180				hypothetical protein
LONINKCB_02353	CDS	201				hypothetical protein
LONINKCB_02354	CDS	246				hypothetical protein
LONINKCB_02355	CDS	246				hypothetical protein
LONINKCB_02356	CDS	189				hypothetical protein
LONINKCB_02357	CDS	324				hypothetical protein
LONINKCB_02358	CDS	222				hypothetical protein
LONINKCB_02359	CDS	342				hypothetical protein
LONINKCB_02360	CDS	354				hypothetical protein
LONINKCB_02361	CDS	294				hypothetical protein
LONINKCB_02362	CDS	375				hypothetical protein
LONINKCB_02363	CDS	237				hypothetical protein
LONINKCB_02364	CDS	192				hypothetical protein
LONINKCB_02365	CDS	189				hypothetical protein
LONINKCB_02366	CDS	153				hypothetical protein
LONINKCB_02367	CDS	261				hypothetical protein
