locus_tag	ftype	length_bp	gene	EC_number	COG	product
GBPCPCFC_00851	gene	726				
GBPCPCFC_00852	CDS	1023				hypothetical protein
GBPCPCFC_00852	gene	1023				
GBPCPCFC_00853	CDS	927				hypothetical protein
GBPCPCFC_00853	gene	927				
GBPCPCFC_00854	CDS	630				hypothetical protein
GBPCPCFC_00854	gene	630				
GBPCPCFC_00855	CDS	933				hypothetical protein
GBPCPCFC_00855	gene	933				
GBPCPCFC_00856	CDS	507	ssb_1		COG0629	Single-stranded DNA-binding protein
GBPCPCFC_00856	gene	507	ssb_1			
GBPCPCFC_00857	CDS	555				hypothetical protein
GBPCPCFC_00857	gene	555				
GBPCPCFC_00858	CDS	495				hypothetical protein
GBPCPCFC_00858	gene	495				
GBPCPCFC_00859	CDS	963				hypothetical protein
GBPCPCFC_00859	gene	963				
GBPCPCFC_00860	CDS	501				hypothetical protein
GBPCPCFC_00860	gene	501				
GBPCPCFC_00861	CDS	2520				hypothetical protein
GBPCPCFC_00861	gene	2520				
GBPCPCFC_00862	CDS	348				hypothetical protein
GBPCPCFC_00862	gene	348				
GBPCPCFC_00863	CDS	345				hypothetical protein
GBPCPCFC_00863	gene	345				
GBPCPCFC_00864	CDS	1107				hypothetical protein
GBPCPCFC_00864	gene	1107				
GBPCPCFC_00865	CDS	921				hypothetical protein
GBPCPCFC_00865	gene	921				
GBPCPCFC_00866	CDS	1425				hypothetical protein
GBPCPCFC_00866	gene	1425				
GBPCPCFC_00867	CDS	1029				hypothetical protein
GBPCPCFC_00867	gene	1029				
GBPCPCFC_00868	CDS	303				hypothetical protein
GBPCPCFC_00868	gene	303				
GBPCPCFC_00869	CDS	573				hypothetical protein
GBPCPCFC_00869	gene	573				
GBPCPCFC_00870	CDS	321				hypothetical protein
GBPCPCFC_00870	gene	321				
GBPCPCFC_00871	CDS	576				hypothetical protein
GBPCPCFC_00871	gene	576				
GBPCPCFC_00872	CDS	522				hypothetical protein
GBPCPCFC_00872	gene	522				
GBPCPCFC_00873	CDS	498				hypothetical protein
GBPCPCFC_00873	gene	498				
GBPCPCFC_00874	CDS	1143				hypothetical protein
GBPCPCFC_00874	gene	1143				
GBPCPCFC_00875	CDS	2013				hypothetical protein
GBPCPCFC_00875	gene	2013				
GBPCPCFC_00876	CDS	864	ampR			HTH-type transcriptional activator AmpR
GBPCPCFC_00876	gene	864	ampR			
GBPCPCFC_00877	CDS	783				hypothetical protein
GBPCPCFC_00877	gene	783				
GBPCPCFC_00878	CDS	2364				hypothetical protein
GBPCPCFC_00878	gene	2364				
GBPCPCFC_00879	CDS	1260				hypothetical protein
GBPCPCFC_00879	gene	1260				
GBPCPCFC_00880	CDS	477				hypothetical protein
GBPCPCFC_00880	gene	477				
GBPCPCFC_00881	CDS	912				hypothetical protein
GBPCPCFC_00881	gene	912				
GBPCPCFC_00882	CDS	375				hypothetical protein
GBPCPCFC_00882	gene	375				
GBPCPCFC_00883	CDS	1242				hypothetical protein
GBPCPCFC_00883	gene	1242				
GBPCPCFC_00884	CDS	1407				hypothetical protein
GBPCPCFC_00884	gene	1407				
GBPCPCFC_00885	CDS	1344				hypothetical protein
GBPCPCFC_00885	gene	1344				
GBPCPCFC_00886	CDS	1125				hypothetical protein
GBPCPCFC_00886	gene	1125				
GBPCPCFC_00887	CDS	780	bioH	3.1.1.85		Pimeloyl-[acyl-carrier protein] methyl ester esterase
GBPCPCFC_00887	gene	780	bioH			
GBPCPCFC_00888	CDS	882				hypothetical protein
GBPCPCFC_00888	gene	882				
GBPCPCFC_00889	CDS	285				hypothetical protein
GBPCPCFC_00889	gene	285				
GBPCPCFC_00890	CDS	420				hypothetical protein
GBPCPCFC_00890	gene	420				
GBPCPCFC_00891	CDS	867				hypothetical protein
GBPCPCFC_00891	gene	867				
GBPCPCFC_00892	CDS	651				hypothetical protein
GBPCPCFC_00892	gene	651				
GBPCPCFC_00893	CDS	1158				hypothetical protein
GBPCPCFC_00893	gene	1158				
GBPCPCFC_00894	CDS	399				hypothetical protein
GBPCPCFC_00894	gene	399				
GBPCPCFC_00895	CDS	207				hypothetical protein
GBPCPCFC_00895	gene	207				
GBPCPCFC_00896	CDS	321				hypothetical protein
GBPCPCFC_00896	gene	321				
GBPCPCFC_00897	CDS	477				hypothetical protein
GBPCPCFC_00897	gene	477				
GBPCPCFC_00898	CDS	471				hypothetical protein
GBPCPCFC_00898	gene	471				
GBPCPCFC_00899	CDS	489				hypothetical protein
GBPCPCFC_00899	gene	489				
GBPCPCFC_00900	CDS	288				hypothetical protein
GBPCPCFC_00900	gene	288				
GBPCPCFC_00901	CDS	318				hypothetical protein
GBPCPCFC_00901	gene	318				
GBPCPCFC_00902	CDS	1395	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
GBPCPCFC_00902	gene	1395	yheS			
GBPCPCFC_00903	CDS	390				hypothetical protein
GBPCPCFC_00903	gene	390				
GBPCPCFC_00904	CDS	1593				hypothetical protein
GBPCPCFC_00904	gene	1593				
GBPCPCFC_00905	CDS	867	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GBPCPCFC_00905	gene	867	yhhW			
GBPCPCFC_00906	CDS	282				hypothetical protein
GBPCPCFC_00906	gene	282				
GBPCPCFC_00907	CDS	768				hypothetical protein
GBPCPCFC_00907	gene	768				
GBPCPCFC_00908	CDS	510				hypothetical protein
GBPCPCFC_00908	gene	510				
GBPCPCFC_00909	CDS	957	fecR_2		COG3712	Protein FecR
GBPCPCFC_00909	gene	957	fecR_2			
GBPCPCFC_00910	CDS	1251				hypothetical protein
GBPCPCFC_00910	gene	1251				
GBPCPCFC_00911	CDS	1569				hypothetical protein
GBPCPCFC_00911	gene	1569				
GBPCPCFC_00912	CDS	486				hypothetical protein
GBPCPCFC_00912	gene	486				
GBPCPCFC_00913	CDS	1344				hypothetical protein
GBPCPCFC_00913	gene	1344				
GBPCPCFC_00914	CDS	885				hypothetical protein
GBPCPCFC_00914	gene	885				
GBPCPCFC_00915	CDS	123				hypothetical protein
GBPCPCFC_00915	gene	123				
GBPCPCFC_00916	CDS	441				hypothetical protein
GBPCPCFC_00916	gene	441				
GBPCPCFC_00917	CDS	3012	traI_5			Multifunctional conjugation protein TraI
GBPCPCFC_00917	gene	3012	traI_5			
GBPCPCFC_00918	CDS	240				hypothetical protein
GBPCPCFC_00918	gene	240				
GBPCPCFC_00919	CDS	1095				hypothetical protein
GBPCPCFC_00919	gene	1095				
GBPCPCFC_00920	CDS	894				hypothetical protein
GBPCPCFC_00920	gene	894				
GBPCPCFC_00921	CDS	657				hypothetical protein
GBPCPCFC_00921	gene	657				
GBPCPCFC_00922	CDS	1140	sufS	2.8.1.7	COG0520	Cysteine desulfurase
GBPCPCFC_00922	gene	1140	sufS			
GBPCPCFC_00923	CDS	1095				hypothetical protein
GBPCPCFC_00923	gene	1095				
GBPCPCFC_00924	CDS	1293				hypothetical protein
GBPCPCFC_00924	gene	1293				
GBPCPCFC_00925	CDS	1548	traD_2			Coupling protein TraD
GBPCPCFC_00925	gene	1548	traD_2			
GBPCPCFC_00926	CDS	201				hypothetical protein
GBPCPCFC_00926	gene	201				
GBPCPCFC_00927	CDS	1083	yrrB_1			TPR repeat-containing protein YrrB
GBPCPCFC_00927	gene	1083	yrrB_1			
GBPCPCFC_00928	CDS	1311				hypothetical protein
GBPCPCFC_00928	gene	1311				
GBPCPCFC_00929	CDS	438				hypothetical protein
GBPCPCFC_00929	gene	438				
GBPCPCFC_00930	CDS	1320				hypothetical protein
GBPCPCFC_00930	gene	1320				
GBPCPCFC_00931	CDS	1095				hypothetical protein
GBPCPCFC_00931	gene	1095				
GBPCPCFC_00932	CDS	216				hypothetical protein
GBPCPCFC_00932	gene	216				
GBPCPCFC_00933	CDS	1329				hypothetical protein
GBPCPCFC_00933	gene	1329				
GBPCPCFC_00934	CDS	840				hypothetical protein
GBPCPCFC_00934	gene	840				
GBPCPCFC_00935	CDS	1374				hypothetical protein
GBPCPCFC_00935	gene	1374				
GBPCPCFC_00936	CDS	294				hypothetical protein
GBPCPCFC_00936	gene	294				
GBPCPCFC_00937	CDS	510				hypothetical protein
GBPCPCFC_00937	gene	510				
GBPCPCFC_00938	CDS	972				hypothetical protein
GBPCPCFC_00938	gene	972				
GBPCPCFC_00939	CDS	480				hypothetical protein
GBPCPCFC_00939	gene	480				
GBPCPCFC_00940	CDS	465				hypothetical protein
GBPCPCFC_00940	gene	465				
GBPCPCFC_00941	CDS	1095				hypothetical protein
GBPCPCFC_00941	gene	1095				
GBPCPCFC_00942	CDS	858				hypothetical protein
GBPCPCFC_00942	gene	858				
GBPCPCFC_00943	CDS	438				hypothetical protein
GBPCPCFC_00943	gene	438				
GBPCPCFC_00944	CDS	1314				hypothetical protein
GBPCPCFC_00944	gene	1314				
GBPCPCFC_00945	CDS	1290				hypothetical protein
GBPCPCFC_00945	gene	1290				
GBPCPCFC_00946	CDS	1491	ypwA_2	3.4.17.19	COG2317	Carboxypeptidase 1
GBPCPCFC_00946	gene	1491	ypwA_2			
GBPCPCFC_00947	CDS	294				hypothetical protein
GBPCPCFC_00947	gene	294				
GBPCPCFC_00948	CDS	462				hypothetical protein
GBPCPCFC_00948	gene	462				
GBPCPCFC_00949	CDS	291				hypothetical protein
GBPCPCFC_00949	gene	291				
GBPCPCFC_00950	CDS	942	ltrA_2		COG3344	Group II intron-encoded protein LtrA
GBPCPCFC_00950	gene	942	ltrA_2			
GBPCPCFC_00951	CDS	966	barA_9	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GBPCPCFC_00951	gene	966	barA_9			
GBPCPCFC_00952	CDS	1830				hypothetical protein
GBPCPCFC_00952	gene	1830				
GBPCPCFC_00953	CDS	357				hypothetical protein
GBPCPCFC_00953	gene	357				
GBPCPCFC_00954	CDS	438				hypothetical protein
GBPCPCFC_00954	gene	438				
GBPCPCFC_00955	CDS	558				hypothetical protein
GBPCPCFC_00955	gene	558				
GBPCPCFC_00956	CDS	852	traD_3			Coupling protein TraD
GBPCPCFC_00956	gene	852	traD_3			
GBPCPCFC_00957	CDS	1095				hypothetical protein
GBPCPCFC_00957	gene	1095				
GBPCPCFC_00958	CDS	1197				hypothetical protein
GBPCPCFC_00958	gene	1197				
GBPCPCFC_00959	CDS	1047				hypothetical protein
GBPCPCFC_00959	gene	1047				
GBPCPCFC_00960	CDS	102				hypothetical protein
GBPCPCFC_00960	gene	102				
GBPCPCFC_00961	CDS	150				hypothetical protein
GBPCPCFC_00961	gene	150				
GBPCPCFC_00962	CDS	276				hypothetical protein
GBPCPCFC_00962	gene	276				
GBPCPCFC_00963	CDS	450				hypothetical protein
GBPCPCFC_00963	gene	450				
GBPCPCFC_00964	CDS	1293				hypothetical protein
GBPCPCFC_00964	gene	1293				
GBPCPCFC_00965	CDS	465				hypothetical protein
GBPCPCFC_00965	gene	465				
GBPCPCFC_00966	CDS	1863				hypothetical protein
GBPCPCFC_00966	gene	1863				
GBPCPCFC_00967	CDS	420	rpfC_1	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
GBPCPCFC_00967	gene	420	rpfC_1			
GBPCPCFC_00968	CDS	438				hypothetical protein
GBPCPCFC_00968	gene	438				
GBPCPCFC_00969	CDS	399				hypothetical protein
GBPCPCFC_00969	gene	399				
GBPCPCFC_00970	CDS	171	dpnM_5	2.1.1.72		Modification methylase DpnIIA
GBPCPCFC_00970	gene	171	dpnM_5			
GBPCPCFC_00971	CDS	372				hypothetical protein
GBPCPCFC_00971	gene	372				
GBPCPCFC_00972	CDS	438				hypothetical protein
GBPCPCFC_00972	gene	438				
GBPCPCFC_00973	CDS	801				hypothetical protein
GBPCPCFC_00973	gene	801				
GBPCPCFC_00974	CDS	315				hypothetical protein
GBPCPCFC_00974	gene	315				
GBPCPCFC_00975	CDS	294				hypothetical protein
GBPCPCFC_00975	gene	294				
GBPCPCFC_00976	CDS	1926				hypothetical protein
GBPCPCFC_00976	gene	1926				
GBPCPCFC_00977	CDS	822				hypothetical protein
GBPCPCFC_00977	gene	822				
GBPCPCFC_00978	CDS	462				hypothetical protein
GBPCPCFC_00978	gene	462				
GBPCPCFC_00979	CDS	420	rpfC_2	2.7.13.3	COG0642	Sensory/regulatory protein RpfC
GBPCPCFC_00979	gene	420	rpfC_2			
GBPCPCFC_00980	CDS	1845				hypothetical protein
GBPCPCFC_00980	gene	1845				
GBPCPCFC_00981	CDS	1095				hypothetical protein
GBPCPCFC_00981	gene	1095				
GBPCPCFC_00982	CDS	330				hypothetical protein
GBPCPCFC_00982	gene	330				
GBPCPCFC_00983	CDS	189				hypothetical protein
GBPCPCFC_00983	gene	189				
GBPCPCFC_00984	CDS	1293				hypothetical protein
GBPCPCFC_00984	gene	1293				
GBPCPCFC_00985	CDS	732	barA_10	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GBPCPCFC_00985	gene	732	barA_10			
GBPCPCFC_00986	CDS	1830				hypothetical protein
GBPCPCFC_00986	gene	1830				
GBPCPCFC_00987	CDS	282				hypothetical protein
GBPCPCFC_00987	gene	282				
GBPCPCFC_00988	CDS	957	barA_11	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
GBPCPCFC_00988	gene	957	barA_11			
GBPCPCFC_00989	CDS	1842				hypothetical protein
GBPCPCFC_00989	gene	1842				
GBPCPCFC_00990	CDS	243				hypothetical protein
GBPCPCFC_00990	gene	243				
GBPCPCFC_00991	CDS	870				hypothetical protein
GBPCPCFC_00991	gene	870				
GBPCPCFC_00992	CDS	159				hypothetical protein
GBPCPCFC_00992	gene	159				
GBPCPCFC_00993	CDS	234				hypothetical protein
GBPCPCFC_00993	gene	234				
GBPCPCFC_00994	CDS	1095				hypothetical protein
GBPCPCFC_00994	gene	1095				
GBPCPCFC_00995	CDS	174				hypothetical protein
GBPCPCFC_00995	gene	174				
GBPCPCFC_00996	CDS	4281	traI_6			Multifunctional conjugation protein TraI
GBPCPCFC_00996	gene	4281	traI_6			
GBPCPCFC_00997	CDS	3000				hypothetical protein
GBPCPCFC_00997	gene	3000				
GBPCPCFC_00998	CDS	729				hypothetical protein
GBPCPCFC_00998	gene	729				
GBPCPCFC_00999	CDS	285				hypothetical protein
GBPCPCFC_00999	gene	285				
GBPCPCFC_01000	CDS	1074				hypothetical protein
GBPCPCFC_01000	gene	1074				
GBPCPCFC_01001	CDS	3246				hypothetical protein
GBPCPCFC_01001	gene	3246				
GBPCPCFC_01002	CDS	1095				hypothetical protein
GBPCPCFC_01002	gene	1095				
GBPCPCFC_01003	CDS	339				hypothetical protein
GBPCPCFC_01003	gene	339				
GBPCPCFC_01004	CDS	399				hypothetical protein
GBPCPCFC_01004	gene	399				
GBPCPCFC_01005	CDS	258	dpnM_6	2.1.1.72		Modification methylase DpnIIA
GBPCPCFC_01005	gene	258	dpnM_6			
GBPCPCFC_01006	CDS	417				hypothetical protein
GBPCPCFC_01006	gene	417				
GBPCPCFC_01007	CDS	198				hypothetical protein
GBPCPCFC_01007	gene	198				
GBPCPCFC_01008	CDS	840				hypothetical protein
GBPCPCFC_01008	gene	840				
GBPCPCFC_01009	tRNA	76				tRNA-Ala(ggc)
GBPCPCFC_01009	gene	76				
GBPCPCFC_01010	CDS	546	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
GBPCPCFC_01010	gene	546	idi			
GBPCPCFC_01011	CDS	1290	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GBPCPCFC_01011	gene	1290	waaA			
GBPCPCFC_01012	CDS	654				hypothetical protein
GBPCPCFC_01012	gene	654				
GBPCPCFC_01013	CDS	1206		2.6.1.1		Aspartate aminotransferase
GBPCPCFC_01013	gene	1206				
GBPCPCFC_01014	CDS	1032				hypothetical protein
GBPCPCFC_01014	gene	1032				
GBPCPCFC_01015	CDS	753	mlaA		COG2853	putative phospholipid-binding lipoprotein MlaA
GBPCPCFC_01015	gene	753	mlaA			
GBPCPCFC_01016	CDS	609	mlaC		COG2854	putative phospholipid-binding protein MlaC
GBPCPCFC_01016	gene	609	mlaC			
GBPCPCFC_01017	CDS	1911	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
GBPCPCFC_01017	gene	1911	thrS			
GBPCPCFC_01018	CDS	450	infC		COG0290	Translation initiation factor IF-3
GBPCPCFC_01018	gene	450	infC			
GBPCPCFC_01019	CDS	1236	sucB_2	2.3.1.61	COG0508	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
GBPCPCFC_01019	gene	1236	sucB_2			
GBPCPCFC_01020	CDS	1068	prfA		COG0216	Peptide chain release factor 1
GBPCPCFC_01020	gene	1068	prfA			
GBPCPCFC_01021	CDS	930				hypothetical protein
GBPCPCFC_01021	gene	930				
GBPCPCFC_01022	CDS	249				hypothetical protein
GBPCPCFC_01022	gene	249				
GBPCPCFC_01023	CDS	438				hypothetical protein
GBPCPCFC_01023	gene	438				
GBPCPCFC_01024	CDS	762				hypothetical protein
GBPCPCFC_01024	gene	762				
GBPCPCFC_01025	CDS	951	amiD_2	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
GBPCPCFC_01025	gene	951	amiD_2			
GBPCPCFC_01026	CDS	696				hypothetical protein
GBPCPCFC_01026	gene	696				
GBPCPCFC_01027	CDS	750	virB9_1		COG3504	Type IV secretion system protein virB9
GBPCPCFC_01027	gene	750	virB9_1			
GBPCPCFC_01028	CDS	501				hypothetical protein
GBPCPCFC_01028	gene	501				
GBPCPCFC_01029	CDS	1554	mnhD1		COG0651	Na(+)/H(+) antiporter subunit D1
GBPCPCFC_01029	gene	1554	mnhD1			
GBPCPCFC_01030	CDS	1470	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
GBPCPCFC_01030	gene	1470	mrpA			
GBPCPCFC_01031	CDS	1749	ndhB	1.6.5.11		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
GBPCPCFC_01031	gene	1749	ndhB			
GBPCPCFC_01032	CDS	2250	ptrB	3.4.21.83	COG1770	Protease 2
GBPCPCFC_01032	gene	2250	ptrB			
GBPCPCFC_01033	CDS	798	tam	2.1.1.144		Trans-aconitate 2-methyltransferase
GBPCPCFC_01033	gene	798	tam			
GBPCPCFC_01034	CDS	1410	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
GBPCPCFC_01034	gene	1410	lpd3			
GBPCPCFC_01035	CDS	1023				hypothetical protein
GBPCPCFC_01035	gene	1023				
GBPCPCFC_01036	CDS	774				hypothetical protein
GBPCPCFC_01036	gene	774				
GBPCPCFC_01037	CDS	765	glmU		COG1207	Bifunctional protein GlmU
GBPCPCFC_01037	gene	765	glmU			
GBPCPCFC_01038	CDS	750	pmpR		COG0217	Transcriptional regulatory protein PmpR
GBPCPCFC_01038	gene	750	pmpR			
GBPCPCFC_01039	CDS	693	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
GBPCPCFC_01039	gene	693	rluB			
GBPCPCFC_01040	CDS	573	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
GBPCPCFC_01040	gene	573	rsmD			
GBPCPCFC_01041	CDS	1098				hypothetical protein
GBPCPCFC_01041	gene	1098				
GBPCPCFC_01042	CDS	1341	radA	3.6.4.-	COG1066	DNA repair protein RadA
GBPCPCFC_01042	gene	1341	radA			
GBPCPCFC_01043	CDS	348				hypothetical protein
GBPCPCFC_01043	gene	348				
GBPCPCFC_01044	CDS	669				hypothetical protein
GBPCPCFC_01044	gene	669				
GBPCPCFC_01045	CDS	1182				hypothetical protein
GBPCPCFC_01045	gene	1182				
GBPCPCFC_01046	CDS	267				hypothetical protein
GBPCPCFC_01046	gene	267				
GBPCPCFC_01047	CDS	1359				hypothetical protein
GBPCPCFC_01047	gene	1359				
GBPCPCFC_01048	CDS	102				hypothetical protein
GBPCPCFC_01048	gene	102				
GBPCPCFC_01049	CDS	438				hypothetical protein
GBPCPCFC_01049	gene	438				
GBPCPCFC_01050	CDS	1224				hypothetical protein
GBPCPCFC_01050	gene	1224				
GBPCPCFC_01051	CDS	282				hypothetical protein
GBPCPCFC_01051	gene	282				
GBPCPCFC_01052	CDS	2070				hypothetical protein
GBPCPCFC_01052	gene	2070				
GBPCPCFC_01053	CDS	1095				hypothetical protein
GBPCPCFC_01053	gene	1095				
GBPCPCFC_01054	CDS	216				hypothetical protein
GBPCPCFC_01054	gene	216				
GBPCPCFC_01055	CDS	1905				hypothetical protein
GBPCPCFC_01055	gene	1905				
GBPCPCFC_01056	CDS	1524				hypothetical protein
GBPCPCFC_01056	gene	1524				
GBPCPCFC_01057	CDS	213				hypothetical protein
GBPCPCFC_01057	gene	213				
GBPCPCFC_01058	CDS	1095				hypothetical protein
GBPCPCFC_01058	gene	1095				
GBPCPCFC_01059	CDS	873				hypothetical protein
GBPCPCFC_01059	gene	873				
GBPCPCFC_01060	CDS	1851				hypothetical protein
GBPCPCFC_01060	gene	1851				
GBPCPCFC_01061	CDS	606				hypothetical protein
GBPCPCFC_01061	gene	606				
GBPCPCFC_01062	CDS	108				hypothetical protein
GBPCPCFC_01062	gene	108				
GBPCPCFC_01063	CDS	291				hypothetical protein
GBPCPCFC_01063	gene	291				
GBPCPCFC_01064	CDS	1845				hypothetical protein
GBPCPCFC_01064	gene	1845				
GBPCPCFC_01065	CDS	1095				hypothetical protein
GBPCPCFC_01065	gene	1095				
GBPCPCFC_01066	CDS	219				hypothetical protein
GBPCPCFC_01066	gene	219				
GBPCPCFC_01067	CDS	1023				hypothetical protein
GBPCPCFC_01067	gene	1023				
GBPCPCFC_01068	CDS	444				hypothetical protein
GBPCPCFC_01068	gene	444				
GBPCPCFC_01069	CDS	438				hypothetical protein
GBPCPCFC_01069	gene	438				
GBPCPCFC_01070	CDS	330				hypothetical protein
GBPCPCFC_01070	gene	330				
GBPCPCFC_01071	CDS	237				hypothetical protein
GBPCPCFC_01071	gene	237				
GBPCPCFC_01072	CDS	1845				hypothetical protein
GBPCPCFC_01072	gene	1845				
GBPCPCFC_01073	tRNA	77				tRNA-Pro(tgg)
GBPCPCFC_01073	gene	77				
GBPCPCFC_01074	CDS	660	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
GBPCPCFC_01074	gene	660	trmD			
GBPCPCFC_01075	CDS	429	rplS		COG0335	50S ribosomal protein L19
GBPCPCFC_01075	gene	429	rplS			
GBPCPCFC_01076	CDS	1362	ftsZ		COG0206	Cell division protein FtsZ
GBPCPCFC_01076	gene	1362	ftsZ			
GBPCPCFC_01077	CDS	573				hypothetical protein
GBPCPCFC_01077	gene	573				
GBPCPCFC_01078	CDS	4572	sca2_2			Putative surface cell antigen sca2
GBPCPCFC_01078	gene	4572	sca2_2			
GBPCPCFC_01079	CDS	2334				hypothetical protein
GBPCPCFC_01079	gene	2334				
GBPCPCFC_01080	CDS	1881	dnaK			Chaperone protein DnaK
GBPCPCFC_01080	gene	1881	dnaK			
GBPCPCFC_01081	CDS	1125	dnaJ			Chaperone protein DnaJ
GBPCPCFC_01081	gene	1125	dnaJ			
GBPCPCFC_01082	CDS	627				hypothetical protein
GBPCPCFC_01082	gene	627				
GBPCPCFC_01083	CDS	438				hypothetical protein
GBPCPCFC_01083	gene	438				
GBPCPCFC_01084	CDS	1095				hypothetical protein
GBPCPCFC_01084	gene	1095				
GBPCPCFC_01085	CDS	1230				hypothetical protein
GBPCPCFC_01085	gene	1230				
GBPCPCFC_01086	CDS	1797	bmrA	3.6.3.-	COG1132	Multidrug resistance ABC transporter ATP-binding/permease protein BmrA
GBPCPCFC_01086	gene	1797	bmrA			
GBPCPCFC_01087	tRNA	75				tRNA-Thr(tgt)
GBPCPCFC_01087	gene	75				
GBPCPCFC_01088	CDS	336	rpsP		COG0228	30S ribosomal protein S16
GBPCPCFC_01088	gene	336	rpsP			
GBPCPCFC_01089	CDS	171	rpmG		COG0267	50S ribosomal protein L33
GBPCPCFC_01089	gene	171	rpmG			
GBPCPCFC_01090	CDS	1026	recA			Protein RecA
GBPCPCFC_01090	gene	1026	recA			
GBPCPCFC_01091	CDS	726	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
GBPCPCFC_01091	gene	726	fabG			
GBPCPCFC_01092	CDS	501		3.2.2.-	COG2094	Putative 3-methyladenine DNA glycosylase
GBPCPCFC_01092	gene	501				
GBPCPCFC_01093	CDS	534		6.3.3.2		5-formyltetrahydrofolate cyclo-ligase
GBPCPCFC_01093	gene	534				
GBPCPCFC_01094	CDS	1095				hypothetical protein
GBPCPCFC_01094	gene	1095				
GBPCPCFC_01095	CDS	4155				hypothetical protein
GBPCPCFC_01095	gene	4155				
GBPCPCFC_01096	CDS	438				hypothetical protein
GBPCPCFC_01096	gene	438				
GBPCPCFC_01097	CDS	4452				hypothetical protein
GBPCPCFC_01097	gene	4452				
GBPCPCFC_01098	CDS	213				hypothetical protein
GBPCPCFC_01098	gene	213				
GBPCPCFC_01099	CDS	294				hypothetical protein
GBPCPCFC_01099	gene	294				
GBPCPCFC_01100	CDS	714	trmJ	2.1.1.200	COG0565	tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmJ
GBPCPCFC_01100	gene	714	trmJ			
GBPCPCFC_01101	CDS	1095				hypothetical protein
GBPCPCFC_01101	gene	1095				
GBPCPCFC_01102	CDS	1248				hypothetical protein
GBPCPCFC_01102	gene	1248				
GBPCPCFC_01103	CDS	3093				hypothetical protein
GBPCPCFC_01103	gene	3093				
GBPCPCFC_01104	CDS	672	rsh_5	2.7.6.5		GTP pyrophosphokinase rsh
GBPCPCFC_01104	gene	672	rsh_5			
GBPCPCFC_01105	CDS	1335	proP_3			Proline/betaine transporter
GBPCPCFC_01105	gene	1335	proP_3			
GBPCPCFC_01106	CDS	336				hypothetical protein
GBPCPCFC_01106	gene	336				
GBPCPCFC_01107	tRNA	77				tRNA-Met(cat)
GBPCPCFC_01107	gene	77				
GBPCPCFC_01108	CDS	495	rpsI		COG0103	30S ribosomal protein S9
GBPCPCFC_01108	gene	495	rpsI			
GBPCPCFC_01109	CDS	468	rplM		COG0102	50S ribosomal protein L13
GBPCPCFC_01109	gene	468	rplM			
GBPCPCFC_01110	CDS	1239	bamB		COG1520	Outer membrane protein assembly factor BamB
